seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,decisive_moments,clubs_served,longest_club_tenure,winning,accolades,output,longevity,decisive,loyalty,icon,head_to_head,score_Trophy Cabinet,score_Eye-Test Romantics,score_Stats Purists,score_Loyalty Traditionalists
763848,Midfielder,Low,64,83,78,96,20,39,26,598,0,0,61,51,70,False,50,50,25534,0,1,20,0,0,51,100,0,100,50,50,20,22,47,57
763849,Midfielder,Medium,64,88,86,95,20,39,25,597,1,0,60,50,70,False,50,50,25448,0,1,20,20,5,51,100,0,100,50,50,27,25,50,61
763850,Midfielder,High,64,89,88,93,20,39,26,582,4,0,54,50,70,False,50,50,20177,0,1,20,80,20,44,100,0,100,50,50,50,33,56,70
763851,Defender,Low,64,80,76,92,20,39,40,583,1,0,53,50,70,False,50,50,20177,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
763860,Defender,Medium,64,87,84,94,20,39,45,593,2,0,60,50,70,False,50,50,24060,0,1,20,40,10,50,100,0,100,50,50,35,28,53,64
763861,Defender,High,64,91,86,95,20,39,59,590,5,0,58,50,70,False,50,50,23187,0,1,20,100,25,48,100,0,100,50,50,58,37,60,74
763862,Forward,Low,63,82,80,93,20,39,161,590,2,0,54,50,70,False,50,50,21691,0,1,20,40,10,45,100,0,100,50,50,35,27,51,64
763863,Forward,Medium,64,87,85,93,20,39,172,591,2,0,54,50,70,False,50,50,22030,0,1,20,40,10,45,100,0,100,50,50,35,27,51,64
763856,Forward,High,64,91,89,94,20,39,192,594,2,0,57,50,70,False,50,50,24794,0,1,20,40,10,49,100,0,100,50,50,35,28,52,64
763857,Midfielder,Low,64,81,77,93,20,39,24,595,2,0,59,50,70,False,50,50,25243,0,1,20,40,10,50,100,0,100,50,50,35,28,53,64
763858,Midfielder,Medium,64,87,83,94,20,39,31,600,2,0,64,52,70,False,50,50,27626,0,1,20,40,10,55,100,0,100,50,50,36,29,55,65
763859,Midfielder,High,64,88,87,92,20,39,21,600,3,0,64,52,70,False,50,50,27554,0,1,20,60,15,54,100,0,100,50,50,43,32,57,68
763868,Defender,Low,64,83,80,96,20,39,48,600,2,0,64,52,70,False,50,50,28298,0,1,20,40,10,55,100,0,100,50,50,36,29,55,65
763869,Defender,Medium,64,85,82,93,20,39,52,599,2,0,62,51,70,False,50,50,27817,0,1,20,40,10,54,100,0,100,50,50,35,29,54,64
763870,Defender,High,64,91,87,95,20,39,55,600,3,0,59,50,70,False,50,50,27129,0,1,20,60,15,52,100,0,100,50,50,43,31,56,68
763871,Forward,Low,64,84,82,96,20,39,160,600,2,0,59,50,70,False,50,50,27193,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
763864,Forward,Medium,64,87,85,93,20,39,148,598,1,0,61,51,70,False,50,50,26688,0,1,20,20,5,52,100,0,100,50,50,27,25,51,61
763865,Forward,High,64,91,89,94,20,39,161,598,1,0,61,51,70,False,50,50,26678,0,1,20,20,5,52,100,0,100,50,50,27,25,51,61
763866,Midfielder,Low,64,82,80,94,20,39,32,592,1,0,63,52,70,False,50,50,25907,0,1,20,20,5,53,100,0,100,50,50,28,25,51,61
763867,Midfielder,Medium,64,85,83,91,20,39,28,593,0,0,63,52,70,False,50,50,26179,0,1,20,0,0,53,100,0,100,50,50,20,22,48,57
763876,Midfielder,High,64,90,88,93,20,39,27,600,4,0,53,50,70,False,50,50,19567,0,1,20,80,20,42,100,0,100,50,50,50,33,55,70
763877,Defender,Low,64,84,80,97,20,39,49,600,1,0,53,50,70,False,50,50,19478,0,1,20,20,5,42,100,0,100,50,50,26,24,47,60
763878,Defender,Medium,64,87,83,95,20,39,41,600,1,0,54,50,70,False,50,50,20049,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
763879,Defender,High,64,89,86,93,20,39,59,600,1,0,54,50,70,False,50,50,20005,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
763872,Forward,Low,64,83,81,95,20,39,171,600,2,0,53,50,70,False,50,50,21370,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
763873,Forward,Medium,64,89,87,96,20,39,171,600,2,0,53,50,70,False,50,50,20208,0,1,20,40,10,43,100,0,100,50,50,34,27,50,63
763874,Forward,High,62,91,89,94,20,39,182,600,3,0,54,50,70,False,50,50,18443,0,1,20,60,15,42,100,0,100,50,50,42,30,52,67
763875,Midfielder,Low,64,81,78,94,20,39,32,600,0,0,54,50,70,False,50,50,17878,0,1,20,0,0,41,100,0,100,50,50,19,21,43,56
763884,Midfielder,Medium,64,85,81,92,20,39,26,600,0,0,55,50,70,False,50,50,17977,0,1,20,0,0,42,100,0,100,50,50,19,21,44,56
763885,Midfielder,High,64,90,88,94,20,39,26,600,4,0,55,50,70,False,50,50,17607,0,1,20,80,20,42,100,0,100,50,50,50,33,55,70
763886,Defender,Low,64,84,81,97,20,39,46,600,1,0,56,50,70,False,50,50,20692,0,1,20,20,5,45,100,0,100,50,50,27,24,48,60
763887,Defender,Medium,64,89,86,97,20,39,49,600,3,0,56,50,70,False,50,50,21007,0,1,20,60,15,45,100,0,100,50,50,42,30,53,67
763880,Defender,High,64,91,85,96,20,39,68,600,1,0,55,50,70,False,50,50,16273,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
763881,Forward,Low,64,83,81,94,20,39,173,600,0,0,55,50,70,False,50,50,16678,0,1,20,0,0,41,100,0,100,50,50,19,21,43,56
763882,Forward,Medium,64,88,87,95,20,39,168,599,3,0,56,50,70,False,50,50,20160,0,1,20,60,15,44,100,0,100,50,50,42,30,53,67
763883,Forward,High,64,92,90,95,20,39,176,599,2,0,56,50,70,False,50,50,19606,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
763892,Midfielder,Low,64,81,79,94,20,39,23,600,2,0,44,50,70,False,50,50,17770,0,1,20,40,10,36,100,0,100,50,50,34,26,47,63
763893,Midfielder,Medium,64,88,85,95,20,39,17,600,3,0,44,50,70,False,50,50,17860,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
763894,Midfielder,High,64,87,85,90,20,39,28,600,0,0,47,50,70,False,50,50,19688,0,1,20,0,0,39,100,0,100,50,50,18,20,43,56
763895,Defender,Low,64,81,78,94,20,39,52,600,1,0,47,50,70,False,50,50,19875,0,1,20,20,5,40,100,0,100,50,50,26,24,46,60
763888,Defender,Medium,64,85,82,93,20,39,59,600,1,0,42,50,70,False,50,50,18149,0,1,20,20,5,36,100,0,100,50,50,26,23,44,59
763889,Defender,High,64,91,88,95,20,39,56,600,0,0,42,50,70,False,50,50,17876,0,1,20,0,0,35,100,0,100,50,50,18,20,41,56
763890,Forward,Low,64,84,82,95,20,39,172,600,0,0,42,50,70,False,50,50,17363,0,1,20,0,0,35,100,0,100,50,50,18,20,41,56
763891,Forward,Medium,64,86,84,92,20,39,160,600,2,0,41,50,70,False,50,50,17519,0,1,20,40,10,35,100,0,100,50,50,34,26,47,63
763900,Forward,High,64,90,89,93,20,39,166,599,3,0,41,50,70,False,50,50,15671,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
763901,Midfielder,Low,64,81,77,93,20,39,33,600,3,0,41,50,70,False,50,50,15345,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
763902,Midfielder,Medium,64,87,85,94,20,39,26,600,6,0,42,50,70,False,50,50,19148,0,1,20,100,30,36,100,0,100,50,50,58,36,56,74
763903,Midfielder,High,64,88,84,92,20,39,26,600,2,0,42,50,70,False,50,50,19224,0,1,20,40,10,37,100,0,100,50,50,34,26,47,63
763896,Defender,Low,64,84,81,97,20,39,54,598,6,0,41,50,70,False,50,50,14406,0,1,20,100,30,32,100,0,100,50,50,57,35,54,73
763897,Defender,Medium,64,87,84,95,20,39,53,598,3,0,41,50,70,False,50,50,14261,0,1,20,60,15,32,100,0,100,50,50,41,28,48,66
763898,Defender,High,64,92,86,96,20,39,58,595,2,0,43,50,70,False,50,50,16218,0,1,20,40,10,35,100,0,100,50,50,34,26,47,63
763899,Forward,Low,64,82,80,93,20,39,170,597,5,0,43,50,70,False,50,50,16376,0,1,20,100,25,35,100,0,100,50,50,57,35,55,73
763780,Forward,Medium,62,86,84,92,20,39,162,577,3,0,50,50,70,False,50,50,17197,0,1,20,60,15,39,100,0,100,50,50,42,29,51,66
763781,Forward,High,64,93,91,96,20,39,204,575,2,0,50,50,70,False,50,50,17200,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
763782,Midfielder,Low,64,82,80,95,20,39,29,581,1,0,51,50,70,False,50,50,18449,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
763783,Midfielder,Medium,64,86,84,93,20,39,26,582,2,0,53,50,70,False,50,50,18853,0,1,20,40,10,42,100,0,100,50,50,34,27,49,63
763776,Midfielder,High,64,92,91,96,20,39,28,582,1,0,54,50,70,False,50,50,19680,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
763777,Defender,Low,64,82,77,95,20,39,57,582,2,0,55,50,70,False,50,50,20023,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
763778,Defender,Medium,64,85,82,93,20,39,46,579,4,0,49,50,70,False,50,50,17537,0,1,20,80,20,39,100,0,100,50,50,49,32,54,70
763779,Defender,High,64,90,87,94,20,39,69,578,5,0,48,50,70,False,50,50,17462,0,1,20,100,25,39,100,0,100,50,50,57,35,56,73
763788,Forward,Low,62,79,77,90,20,39,147,585,3,0,61,51,70,False,50,50,21189,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
763789,Forward,Medium,64,87,85,93,20,39,191,582,4,0,58,50,70,False,50,50,20264,0,1,20,80,20,46,100,0,100,50,50,50,33,56,71
763790,Forward,High,64,90,88,93,20,39,176,585,2,0,49,50,70,False,50,50,18399,0,1,20,40,10,40,100,0,100,50,50,34,27,49,63
763791,Midfielder,Low,64,81,79,94,20,39,30,584,6,0,49,50,70,False,50,50,18449,0,1,20,100,30,40,100,0,100,50,50,58,37,58,74
763784,Midfielder,Medium,64,87,85,93,20,39,30,588,2,0,59,50,70,False,50,50,21609,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
763785,Midfielder,High,64,92,87,96,20,39,15,587,2,0,58,50,70,False,50,50,21372,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
763786,Defender,Low,64,83,77,97,20,39,58,575,4,0,54,50,70,False,50,50,18654,0,1,20,80,20,43,100,0,100,50,50,50,33,55,70
763787,Defender,Medium,64,87,84,95,20,39,59,576,1,0,53,50,70,False,50,50,18629,0,1,20,20,5,42,100,0,100,50,50,26,24,47,60
763796,Defender,High,64,89,87,94,20,39,50,569,2,0,51,50,70,False,50,50,17561,0,1,20,40,10,40,100,0,100,50,50,34,27,49,63
763797,Forward,Low,64,82,80,94,20,39,151,568,1,0,50,50,70,False,50,50,17650,0,1,20,20,5,40,100,0,100,50,50,26,24,46,60
763798,Forward,Medium,64,89,87,96,20,39,170,579,4,0,55,50,70,False,50,50,19774,0,1,20,80,20,44,100,0,100,50,50,50,33,56,70
763799,Forward,High,63,93,92,96,20,39,192,579,2,0,55,50,70,False,50,50,20069,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
763792,Midfielder,Low,64,81,78,93,20,39,33,584,3,0,52,50,70,False,50,50,19528,0,1,20,60,15,42,100,0,100,50,50,42,30,52,67
763793,Midfielder,Medium,64,87,84,94,20,39,26,584,3,0,53,50,70,False,50,50,19767,0,1,20,60,15,43,100,0,100,50,50,42,30,52,67
763794,Midfielder,High,64,87,86,91,20,39,37,583,2,0,59,50,70,False,50,50,21070,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
763795,Defender,Low,64,84,80,96,20,39,45,581,2,0,60,50,70,False,50,50,21058,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
763804,Defender,Medium,64,87,82,94,20,39,53,579,2,0,57,50,70,False,50,50,20545,0,1,20,40,10,46,100,0,100,50,50,35,27,51,64
763805,Defender,High,64,89,86,92,20,39,50,578,4,0,56,50,70,False,50,50,20256,0,1,20,80,20,45,100,0,100,50,50,50,33,56,71
763806,Forward,Low,64,82,80,93,20,39,162,581,2,0,52,50,70,False,50,50,20006,0,1,20,40,10,43,100,0,100,50,50,34,27,50,63
763807,Forward,Medium,64,87,85,94,20,39,177,581,4,0,52,50,70,False,50,50,20298,0,1,20,80,20,43,100,0,100,50,50,50,33,55,70
763800,Forward,High,64,90,88,93,20,39,194,575,4,0,49,50,70,False,50,50,18247,0,1,20,80,20,40,100,0,100,50,50,50,33,54,70
763801,Midfielder,Low,64,82,79,94,20,39,25,574,4,0,48,50,70,False,50,50,17985,0,1,20,80,20,39,100,0,100,50,50,49,32,54,70
763802,Midfielder,Medium,64,89,88,97,20,39,21,564,1,0,51,50,70,False,50,50,18352,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
763803,Midfielder,High,64,89,88,93,20,39,29,565,2,0,52,50,70,False,50,50,18329,0,1,20,40,10,42,100,0,100,50,50,34,27,49,63
763812,Defender,Low,64,80,77,93,20,39,61,600,3,0,62,52,70,False,50,50,29256,0,1,20,60,15,55,100,0,100,50,50,43,32,57,68
763813,Defender,Medium,64,86,83,93,20,39,65,600,4,0,62,52,70,False,50,50,29499,0,1,20,80,20,55,100,0,100,50,50,51,35,60,72
763814,Defender,High,64,91,87,95,20,39,52,600,2,0,58,50,70,False,50,50,26809,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
763815,Forward,Low,64,82,80,93,20,39,172,600,2,0,55,50,70,False,50,50,25567,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
763808,Forward,Medium,64,88,87,95,20,39,158,600,1,0,62,51,70,False,50,50,28851,0,1,20,20,5,55,100,0,100,50,50,28,26,52,61
763809,Forward,High,64,94,92,97,20,39,174,600,2,0,62,51,70,False,50,50,28661,0,1,20,40,10,54,100,0,100,50,50,35,29,54,64
763810,Midfielder,Low,64,83,81,95,20,39,35,600,1,0,64,51,70,False,50,50,29178,0,1,20,20,5,56,100,0,100,50,50,28,26,52,61
763811,Midfielder,Medium,64,85,81,92,20,39,21,600,1,0,67,54,70,False,50,50,30453,0,1,20,20,5,58,100,0,100,50,50,28,26,53,61
763820,Midfielder,High,64,92,90,95,20,39,27,600,1,0,62,51,70,False,50,50,26986,0,1,20,20,5,53,100,0,100,50,50,28,25,51,61
763821,Defender,Low,64,81,77,94,20,39,54,600,4,0,61,51,70,False,50,50,27214,0,1,20,80,20,53,100,0,100,50,50,51,34,59,71
763822,Defender,Medium,64,86,81,93,20,39,50,600,2,0,61,52,70,False,50,50,31030,0,1,20,40,10,56,100,0,100,50,50,36,29,55,65
763823,Defender,High,64,90,86,94,20,39,60,600,2,0,60,50,70,False,50,50,30645,0,1,20,40,10,55,100,0,100,50,50,36,29,55,65
763816,Forward,Low,64,82,80,93,20,39,132,600,1,0,61,51,70,False,50,50,29116,0,1,20,20,5,54,100,0,100,50,50,28,26,51,61
763817,Forward,Medium,63,90,88,96,20,39,163,600,2,0,62,52,70,False,50,50,29486,0,1,20,40,10,55,100,0,100,50,50,36,29,55,65
763818,Forward,High,64,91,89,93,20,39,202,600,3,0,64,52,70,False,50,50,28489,0,1,20,60,15,55,100,0,100,50,50,43,32,57,68
763819,Midfielder,Low,64,81,78,93,20,39,25,600,4,0,65,52,70,False,50,50,28590,0,1,20,80,20,56,100,0,100,50,50,51,35,60,72
763828,Midfielder,Medium,64,86,83,93,20,39,28,600,0,0,62,51,70,False,50,50,27467,0,1,20,0,0,53,100,0,100,50,50,20,22,48,57
763829,Midfielder,High,64,91,89,94,20,39,36,600,3,0,61,51,70,False,50,50,27274,0,1,20,60,15,53,100,0,100,50,50,43,31,56,68
763830,Defender,Low,64,80,77,93,20,39,50,600,3,0,65,52,70,False,50,50,29222,0,1,20,60,15,56,100,0,100,50,50,43,32,58,68
763831,Defender,Medium,64,87,84,94,20,39,68,600,2,0,66,52,70,False,50,50,29903,0,1,20,40,10,57,100,0,100,50,50,36,29,55,65
763824,Defender,High,64,89,85,93,20,39,75,600,5,0,58,50,70,False,50,50,26368,0,1,20,100,25,50,100,0,100,50,50,58,37,61,75
763825,Forward,Low,64,82,80,93,20,39,169,600,1,0,58,50,70,False,50,50,26695,0,1,20,20,5,51,100,0,100,50,50,27,25,50,61
763826,Forward,Medium,63,87,85,93,20,39,162,600,1,0,58,50,70,False,50,50,27679,0,1,20,20,5,52,100,0,100,50,50,27,25,51,61
763827,Forward,High,62,90,89,93,20,39,165,600,2,0,58,50,70,False,50,50,27535,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
763836,Midfielder,Low,64,81,79,93,20,39,23,600,1,0,56,50,70,False,50,50,25060,0,1,20,20,5,48,100,0,100,50,50,27,25,49,60
763837,Midfielder,Medium,64,87,84,94,20,39,28,600,2,0,55,50,70,False,50,50,24919,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
763838,Midfielder,High,64,92,89,95,20,39,30,600,2,0,59,50,70,False,50,50,29267,0,1,20,40,10,53,100,0,100,50,50,35,28,54,64
763839,Defender,Low,64,84,81,97,20,39,50,600,3,0,60,50,70,False,50,50,29745,0,1,20,60,15,54,100,0,100,50,50,43,32,57,68
763832,Defender,Medium,64,88,85,96,20,39,57,600,2,0,56,50,70,False,50,50,26350,0,1,20,40,10,49,100,0,100,50,50,35,28,52,64
763833,Defender,High,64,89,86,93,20,39,63,600,3,0,56,50,70,False,50,50,26322,0,1,20,60,15,49,100,0,100,50,50,43,31,55,67
763834,Forward,Low,64,82,80,93,20,39,167,600,1,0,58,50,70,False,50,50,25561,0,1,20,20,5,50,100,0,100,50,50,27,25,50,61
763835,Forward,Medium,63,88,86,94,20,39,169,600,4,0,58,50,70,False,50,50,25318,0,1,20,80,20,50,100,0,100,50,50,51,34,58,71
763716,Forward,High,64,91,89,94,20,39,205,587,2,0,48,50,70,False,50,50,12938,0,1,20,40,10,35,100,0,100,50,50,34,26,47,63
763717,Midfielder,Low,64,83,80,95,20,39,36,588,2,0,48,50,70,False,50,50,13188,0,1,20,40,10,35,100,0,100,50,50,34,26,47,63
763718,Midfielder,Medium,64,86,84,93,20,39,33,586,3,0,47,50,70,False,50,50,12266,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
763719,Midfielder,High,64,89,88,93,20,39,30,585,2,0,47,50,70,False,50,50,12394,0,1,20,40,10,34,100,0,100,50,50,33,26,46,62
763712,Defender,Low,64,82,78,95,20,39,52,589,0,0,48,50,70,False,50,50,13604,0,1,20,0,0,35,100,0,100,50,50,18,20,41,56
763713,Defender,Medium,64,86,83,94,20,39,62,590,4,0,48,50,70,False,50,50,13716,0,1,20,80,20,35,100,0,100,50,50,49,32,52,70
763714,Defender,High,64,90,87,94,20,39,48,588,1,0,47,50,70,False,50,50,13899,0,1,20,20,5,35,100,0,100,50,50,26,23,44,59
763715,Forward,Low,63,80,78,91,20,39,183,589,3,0,47,50,70,False,50,50,13837,0,1,20,60,15,35,100,0,100,50,50,41,29,49,66
763724,Forward,Medium,64,87,85,93,20,39,193,591,4,0,48,50,70,False,50,50,13631,0,1,20,80,20,35,100,0,100,50,50,49,32,52,70
763725,Forward,High,63,90,89,93,20,39,184,590,2,0,48,50,70,False,50,50,13938,0,1,20,40,10,35,100,0,100,50,50,34,26,47,63
763726,Midfielder,Low,64,81,77,93,20,39,36,589,3,0,48,50,70,False,50,50,14246,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
763727,Midfielder,Medium,64,87,85,94,20,39,22,589,2,0,48,50,70,False,50,50,14434,0,1,20,40,10,36,100,0,100,50,50,34,26,47,63
763720,Midfielder,High,64,90,87,93,20,39,24,595,3,0,48,50,70,False,50,50,14533,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
763721,Defender,Low,64,82,79,95,20,39,47,595,1,0,48,50,70,False,50,50,14366,0,1,20,20,5,36,100,0,100,50,50,26,23,44,59
763722,Defender,Medium,64,87,83,94,20,39,59,591,2,0,48,50,70,False,50,50,14939,0,1,20,40,10,36,100,0,100,50,50,34,26,47,63
763723,Defender,High,64,89,87,94,20,39,53,590,3,0,48,50,70,False,50,50,15076,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
763732,Forward,Low,64,82,80,93,20,39,171,587,1,0,41,50,70,False,50,50,12205,0,1,20,20,5,30,100,0,100,50,50,25,22,42,59
763733,Forward,Medium,64,86,84,92,20,39,178,587,3,0,41,50,70,False,50,50,12812,0,1,20,60,15,31,100,0,100,50,50,41,28,48,66
763734,Forward,High,64,93,91,96,20,39,209,588,2,0,42,50,70,False,50,50,13425,0,1,20,40,10,32,100,0,100,50,50,33,25,45,62
763735,Midfielder,Low,64,81,78,93,20,39,22,588,2,0,42,50,70,False,50,50,13425,0,1,20,40,10,32,100,0,100,50,50,33,25,45,62
763728,Midfielder,Medium,64,87,85,93,20,39,35,591,2,0,41,50,70,False,50,50,13907,0,1,20,40,10,32,100,0,100,50,50,33,25,45,62
763729,Midfielder,High,64,89,86,93,20,39,29,591,0,0,41,50,70,False,50,50,14286,0,1,20,0,0,32,100,0,100,50,50,18,19,40,55
763730,Defender,Low,64,84,80,96,20,39,50,592,1,0,42,50,70,False,50,50,15694,0,1,20,20,5,34,100,0,100,50,50,26,23,43,59
763731,Defender,Medium,64,85,82,93,20,39,43,591,4,0,42,50,70,False,50,50,15545,0,1,20,80,20,34,100,0,100,50,50,49,32,52,69
763740,Defender,High,64,92,89,96,20,39,67,599,1,0,42,50,70,False,50,50,15018,0,1,20,20,5,33,100,0,100,50,50,26,22,43,59
763741,Forward,Low,64,82,79,93,20,39,179,598,2,0,41,50,70,False,50,50,15043,0,1,20,40,10,33,100,0,100,50,50,33,25,46,62
763742,Forward,Medium,64,87,85,93,20,39,184,589,4,0,41,50,70,False,50,50,14059,0,1,20,80,20,32,100,0,100,50,50,49,31,51,69
763743,Forward,High,64,92,90,95,20,39,183,589,1,0,41,50,70,False,50,50,14222,0,1,20,20,5,32,100,0,100,50,50,25,22,43,59
763736,Midfielder,Low,64,80,76,92,20,39,39,580,3,0,41,50,70,False,50,50,12715,0,1,20,60,15,31,100,0,100,50,50,41,28,48,66
763737,Midfielder,Medium,64,87,85,94,20,39,33,580,2,0,41,50,70,False,50,50,13055,0,1,20,40,10,31,100,0,100,50,50,33,25,45,62
763738,Midfielder,High,64,89,87,93,20,39,27,591,0,0,41,50,70,False,50,50,14736,0,1,20,0,0,32,100,0,100,50,50,18,19,40,55
763739,Defender,Low,64,82,78,94,20,39,65,593,3,0,42,50,70,False,50,50,15008,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
763748,Defender,Medium,64,87,82,95,20,39,65,600,1,0,51,50,70,False,50,50,18616,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
763749,Defender,High,64,90,87,94,20,39,66,600,2,0,51,50,70,False,50,50,18314,0,1,20,40,10,40,100,0,100,50,50,34,27,49,63
763750,Forward,Low,64,85,82,96,20,39,175,600,1,0,50,50,70,False,50,50,17394,0,1,20,20,5,39,100,0,100,50,50,26,23,45,59
763751,Forward,Medium,64,90,88,97,20,39,173,600,2,0,50,50,70,False,50,50,17500,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
763744,Forward,High,64,90,88,93,20,39,167,596,3,0,51,50,70,False,50,50,15798,0,1,20,60,15,38,100,0,100,50,50,42,29,50,66
763745,Midfielder,Low,64,79,77,90,20,39,26,597,1,0,51,50,70,False,50,50,16024,0,1,20,20,5,38,100,0,100,50,50,26,23,45,59
763746,Midfielder,Medium,64,90,88,97,20,39,24,599,1,0,50,50,70,False,50,50,16976,0,1,20,20,5,39,100,0,100,50,50,26,23,45,59
763747,Midfielder,High,64,89,87,93,20,39,29,598,2,0,50,50,70,False,50,50,17160,0,1,20,40,10,39,100,0,100,50,50,34,26,48,63
763756,Defender,Low,64,82,78,94,20,39,52,594,6,0,47,50,70,False,50,50,15230,0,1,20,100,30,36,100,0,100,50,50,58,36,56,74
763757,Defender,Medium,64,86,83,94,20,39,55,594,3,0,47,50,70,False,50,50,15962,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
763758,Defender,High,64,89,87,94,20,39,69,595,3,0,46,50,70,False,50,50,16548,0,1,20,60,15,36,100,0,100,50,50,41,29,50,66
763759,Forward,Low,64,83,81,94,20,39,173,595,0,0,46,50,70,False,50,50,16749,0,1,20,0,0,37,100,0,100,50,50,18,20,42,56
763752,Forward,Medium,64,87,85,93,20,39,170,600,0,0,47,50,70,False,50,50,19072,0,1,20,0,0,39,100,0,100,50,50,18,20,43,56
763753,Forward,High,64,91,90,94,20,39,180,600,1,0,47,50,70,False,50,50,18569,0,1,20,20,5,38,100,0,100,50,50,26,23,45,59
763754,Midfielder,Low,64,82,79,94,20,39,22,598,2,0,46,50,70,False,50,50,17775,0,1,20,40,10,37,100,0,100,50,50,34,26,47,63
763755,Midfielder,Medium,64,86,84,93,20,39,29,598,2,0,46,50,70,False,50,50,18161,0,1,20,40,10,38,100,0,100,50,50,34,26,48,63
763764,Midfielder,High,64,90,85,93,20,39,28,597,1,0,54,50,70,False,50,50,17755,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
763765,Defender,Low,64,82,78,94,20,39,50,599,2,0,54,50,70,False,50,50,17870,0,1,20,40,10,41,100,0,100,50,50,34,27,49,63
763766,Defender,Medium,64,88,85,96,20,39,60,586,2,0,52,50,70,False,50,50,14688,0,1,20,40,10,38,100,0,100,50,50,34,26,48,63
763767,Defender,High,64,92,89,97,20,39,62,587,1,0,52,50,70,False,50,50,14931,0,1,20,20,5,38,100,0,100,50,50,26,23,45,59
763760,Forward,Low,64,81,79,93,20,39,167,600,1,0,54,50,70,False,50,50,22640,0,1,20,20,5,45,100,0,100,50,50,27,24,48,60
763761,Forward,Medium,64,88,86,94,20,39,160,600,3,0,54,50,70,False,50,50,22204,0,1,20,60,15,45,100,0,100,50,50,42,30,53,67
763762,Forward,High,64,90,88,93,20,39,200,600,3,0,52,50,70,False,50,50,15930,0,1,20,60,15,39,100,0,100,50,50,42,29,51,66
763763,Midfielder,Low,64,81,78,93,20,39,30,599,0,0,52,50,70,False,50,50,16570,0,1,20,0,0,39,100,0,100,50,50,18,20,43,56
763772,Midfielder,Medium,64,89,87,96,20,39,29,599,4,0,53,50,70,False,50,50,20342,0,1,20,80,20,43,100,0,100,50,50,50,33,55,70
763773,Midfielder,High,64,91,88,95,20,39,23,599,2,0,53,50,70,False,50,50,20487,0,1,20,40,10,43,100,0,100,50,50,34,27,50,63
763774,Defender,Low,64,81,77,94,20,39,55,595,2,0,53,50,70,False,50,50,16896,0,1,20,40,10,40,100,0,100,50,50,34,27,49,63
763775,Defender,Medium,64,86,83,94,20,39,62,595,1,0,53,50,70,False,50,50,17299,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
763768,Defender,High,64,89,85,93,20,39,55,598,2,0,53,50,70,False,50,50,18008,0,1,20,40,10,41,100,0,100,50,50,34,27,49,63
763769,Forward,Low,64,84,81,95,20,39,159,599,1,0,53,50,70,False,50,50,17948,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
763770,Forward,Medium,64,87,85,93,20,39,163,600,1,0,53,50,70,False,50,50,23858,0,1,20,20,5,46,100,0,100,50,50,27,24,48,60
763771,Forward,High,64,90,89,93,20,39,169,600,0,0,53,50,70,False,50,50,24482,0,1,20,0,0,46,100,0,100,50,50,19,21,45,57
763652,Midfielder,Low,64,83,81,95,20,39,26,600,0,0,52,50,70,False,50,50,24890,0,1,20,0,0,46,100,0,100,50,50,19,21,45,57
763653,Midfielder,Medium,64,87,85,94,20,39,22,600,0,0,53,50,70,False,50,50,25312,0,1,20,0,0,47,100,0,100,50,50,19,22,46,57
