seed,position,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep
731676,Forward,66,94,92,97,20,39,191,600,2,0,75,57,70,false,50,50
731677,Midfielder,71,92,90,95,20,39,31,600,0,0,75,57,70,false,50,50
731678,Defender,75,93,90,96,20,39,58,600,3,0,66,54,70,false,50,50
731679,Forward,64,90,88,92,20,39,165,600,3,0,66,54,70,false,50,50
731672,Midfielder,75,91,89,94,20,39,26,600,0,0,54,50,70,false,50,50
731673,Defender,74,91,88,94,20,39,56,600,4,0,56,50,70,false,50,50
731674,Forward,65,91,89,94,20,39,165,600,1,0,63,53,70,false,50,50
731675,Midfielder,74,91,89,94,20,39,45,600,2,0,64,53,70,false,50,50
731684,Defender,77,92,87,96,20,39,79,555,3,0,48,50,70,false,50,50
731685,Forward,67,93,91,96,20,39,186,554,4,0,48,50,70,false,50,50
731686,Midfielder,74,90,88,93,20,39,34,558,3,0,48,50,70,false,50,50
731687,Defender,75,90,87,93,20,39,62,557,0,0,48,50,70,false,50,50
731680,Forward,64,91,90,94,20,39,168,559,1,0,48,50,70,false,50,50
731681,Midfielder,74,90,88,93,20,39,33,556,4,0,48,50,70,false,50,50
731682,Defender,72,92,88,95,20,39,65,571,4,0,48,50,70,false,50,50
731683,Forward,63,88,85,90,20,39,185,570,4,0,48,50,70,false,50,50
731692,Midfielder,72,90,88,93,20,39,37,568,1,0,47,50,70,false,50,50
731693,Defender,72,89,87,93,20,39,61,568,5,0,47,50,70,false,50,50
731694,Forward,64,90,88,92,20,39,193,568,2,0,47,50,70,false,50,50
731695,Midfielder,72,92,90,95,20,39,32,568,3,0,47,50,70,false,50,50
731688,Defender,74,89,86,93,20,39,60,559,2,0,47,50,70,false,50,50
731689,Forward,64,91,89,93,20,39,172,559,2,0,47,50,70,false,50,50
731690,Midfielder,74,90,87,93,20,39,33,559,2,0,48,50,70,false,50,50
731691,Defender,74,91,88,94,20,39,63,560,0,0,48,50,70,false,50,50
731700,Forward,62,91,89,94,20,39,180,556,5,0,50,50,70,false,50,50
731701,Midfielder,73,89,85,92,20,39,32,554,1,0,51,50,70,false,50,50
731702,Defender,75,92,89,95,20,39,59,562,4,0,51,50,70,false,50,50
731703,Forward,64,93,91,96,20,39,179,561,1,0,50,50,70,false,50,50
731696,Midfielder,77,94,88,97,20,39,42,555,5,0,51,50,70,false,50,50
731697,Defender,75,91,88,94,20,39,60,554,3,0,51,50,70,false,50,50
731698,Forward,64,90,88,93,20,39,198,562,3,0,52,50,70,false,50,50
731699,Midfielder,75,92,90,95,20,39,35,563,1,0,52,50,70,false,50,50
731708,Defender,76,92,89,95,20,39,64,579,2,0,51,50,70,false,50,50
731709,Forward,65,91,89,94,20,39,171,579,0,0,51,50,70,false,50,50
731710,Midfielder,73,91,89,93,20,39,25,563,2,0,51,50,70,false,50,50
731711,Defender,76,92,87,95,20,39,67,564,4,0,51,50,70,false,50,50
731704,Forward,64,91,89,93,20,39,183,558,4,0,51,50,70,false,50,50
731705,Midfielder,72,89,87,92,20,39,32,558,2,0,51,50,70,false,50,50
731706,Defender,76,93,90,96,20,39,65,559,6,0,51,50,70,false,50,50
731707,Forward,66,93,91,96,20,39,207,558,2,0,51,50,70,false,50,50
731588,Midfielder,73,89,87,92,20,39,26,594,3,0,53,50,70,false,50,50
731589,Defender,75,91,88,94,20,39,62,594,0,0,53,50,70,false,50,50
731590,Forward,67,93,91,96,20,39,172,593,1,0,50,50,70,false,50,50
731591,Midfielder,76,94,92,97,20,39,37,591,3,0,49,50,70,false,50,50
731584,Defender,75,89,87,93,20,39,54,591,4,0,52,50,70,false,50,50
731585,Forward,62,93,92,96,20,39,159,592,2,0,53,50,70,false,50,50
731586,Midfielder,74,91,89,94,20,39,25,600,2,0,56,50,70,false,50,50
731587,Defender,71,91,88,95,20,39,44,600,3,0,56,50,70,false,50,50
731596,Forward,66,92,90,95,20,39,178,590,3,0,54,50,70,false,50,50
731597,Midfielder,70,87,85,90,20,39,37,587,5,0,53,50,70,false,50,50
731598,Defender,72,91,88,94,20,39,50,597,2,0,57,50,70,false,50,50
731599,Forward,67,94,92,97,20,39,194,596,4,0,57,50,70,false,50,50
731592,Midfielder,77,93,89,96,20,39,24,589,2,0,51,50,70,false,50,50
731593,Defender,78,93,88,96,20,39,59,588,1,0,51,50,70,false,50,50
731594,Forward,67,94,92,97,20,39,168,595,0,0,55,50,70,false,50,50
731595,Midfielder,74,90,87,93,20,39,37,597,1,0,55,50,70,false,50,50
731604,Defender,74,91,87,94,20,39,59,599,2,0,56,50,70,false,50,50
731605,Forward,64,92,90,95,20,39,154,598,1,0,56,50,70,false,50,50
731606,Midfielder,75,90,83,93,20,39,31,600,1,0,57,50,70,false,50,50
731607,Defender,75,90,86,93,20,39,54,600,0,0,57,50,70,false,50,50
731600,Forward,65,91,89,94,20,39,174,584,2,0,46,50,70,false,50,50
731601,Midfielder,73,90,88,93,20,39,39,584,3,0,46,50,70,false,50,50
731602,Defender,74,89,82,92,20,39,60,590,5,0,44,50,70,false,50,50
731603,Forward,66,92,90,95,20,39,188,590,2,0,43,50,70,false,50,50
731612,Midfielder,73,93,91,96,20,39,40,597,3,0,54,50,70,false,50,50
731613,Defender,75,91,86,94,20,39,61,596,3,0,53,50,70,false,50,50
731614,Forward,64,91,89,93,20,39,157,594,1,0,55,50,70,false,50,50
731615,Midfielder,73,90,88,93,20,39,28,594,1,0,54,50,70,false,50,50
731608,Defender,73,89,85,92,20,39,49,583,5,0,44,50,70,false,50,50
731609,Forward,64,91,90,94,20,39,181,585,2,0,45,50,70,false,50,50
731610,Midfielder,73,92,90,95,20,39,31,590,6,0,52,50,70,false,50,50
731611,Defender,75,91,88,94,20,39,52,590,2,0,52,50,70,false,50,50
731620,Forward,66,92,90,95,20,39,184,600,0,0,50,50,70,false,50,50
731621,Midfielder,73,92,90,95,20,39,33,600,4,0,49,50,70,false,50,50
731622,Defender,75,90,83,94,20,39,62,600,2,0,45,50,70,false,50,50
731623,Forward,63,91,89,93,20,39,153,600,3,0,45,50,70,false,50,50
731616,Midfielder,73,90,88,93,20,39,36,600,3,0,48,50,70,false,50,50
731617,Defender,75,89,86,93,20,39,61,600,3,0,48,50,70,false,50,50
731618,Forward,65,91,89,94,20,39,183,600,2,0,48,50,70,false,50,50
731619,Midfielder,74,91,89,94,20,39,20,600,0,0,48,50,70,false,50,50
731628,Defender,75,90,87,93,20,39,63,600,2,0,45,50,70,false,50,50
731629,Forward,64,90,88,93,20,39,164,600,0,0,45,50,70,false,50,50
731630,Midfielder,74,90,87,93,20,39,32,600,6,0,47,50,70,false,50,50
731631,Defender,72,87,84,90,20,39,49,600,4,0,48,50,70,false,50,50
731624,Forward,60,93,91,96,20,39,151,600,1,0,52,50,70,false,50,50
731625,Midfielder,74,90,88,93,20,39,37,600,4,0,52,50,70,false,50,50
731626,Defender,75,90,87,93,20,39,55,600,2,0,52,50,70,false,50,50
731627,Forward,63,90,88,93,20,39,174,600,2,0,52,50,70,false,50,50
731636,Midfielder,71,87,85,90,20,39,43,600,2,0,46,50,70,false,50,50
731637,Defender,74,90,87,93,20,39,63,600,2,0,47,50,70,false,50,50
731638,Forward,64,90,88,93,20,39,178,600,2,0,50,50,70,false,50,50
731639,Midfielder,73,90,88,93,20,39,40,600,3,0,49,50,70,false,50,50
731632,Defender,76,91,87,94,20,39,65,600,3,0,42,50,70,false,50,50
731633,Forward,65,92,90,94,20,39,170,600,3,0,42,50,70,false,50,50
731634,Midfielder,75,91,89,94,20,39,43,600,1,0,43,50,70,false,50,50
731635,Defender,74,90,87,94,20,39,54,600,2,0,43,50,70,false,50,50
731644,Forward,64,90,88,93,20,39,179,600,4,0,52,50,70,false,50,50
731645,Midfielder,73,89,85,92,20,39,39,600,3,0,51,50,70,false,50,50
731646,Defender,74,90,87,93,20,39,47,600,1,0,48,50,70,false,50,50
731647,Forward,65,91,89,93,20,39,167,600,2,0,49,50,70,false,50,50
731640,Midfielder,75,91,88,93,20,39,36,600,0,0,60,50,70,false,50,50
731641,Defender,77,93,84,96,20,39,48,600,3,0,59,50,70,false,50,50
731642,Forward,62,93,92,96,20,39,161,600,1,0,50,50,70,false,50,50
731643,Midfielder,75,91,89,94,20,39,44,600,3,0,50,50,70,false,50,50
731524,Defender,72,90,87,94,20,39,57,593,4,0,46,50,70,false,50,50
731525,Forward,62,89,87,92,20,39,161,595,4,0,47,50,70,false,50,50
731526,Midfielder,75,91,83,93,20,39,35,597,3,0,47,50,70,false,50,50
731527,Defender,73,88,85,92,20,39,57,596,2,0,47,50,70,false,50,50
731520,Forward,64,90,88,93,20,39,168,592,4,0,52,50,70,false,50,50
731521,Midfielder,73,90,88,93,20,39,20,593,2,0,52,50,70,false,50,50
731522,Defender,75,91,88,94,20,39,65,598,0,0,47,50,70,false,50,50
731523,Forward,64,91,89,93,20,39,191,596,1,0,47,50,70,false,50,50
731532,Midfielder,74,90,87,93,20,39,31,590,1,0,46,50,70,false,50,50
731533,Defender,74,89,82,93,20,39,58,592,2,0,47,50,70,false,50,50
731534,Forward,65,90,88,93,20,39,170,595,5,0,50,50,70,false,50,50
731535,Midfielder,73,88,85,91,20,39,33,594,1,0,50,50,70,false,50,50
731528,Defender,76,91,88,94,20,39,49,588,1,0,50,50,70,false,50,50
731529,Forward,64,91,89,94,20,39,166,589,1,0,50,50,70,false,50,50
731530,Midfielder,74,90,88,93,20,39,33,598,3,0,54,50,70,false,50,50
731531,Defender,75,90,87,94,20,39,65,598,2,0,53,50,70,false,50,50
731540,Forward,66,92,90,95,20,39,185,596,7,0,49,50,70,false,50,50
731541,Midfielder,77,94,88,96,20,39,33,595,1,0,48,50,70,false,50,50
731542,Defender,76,92,89,95,20,39,53,596,2,0,52,50,70,false,50,50
731543,Forward,63,89,87,92,20,39,165,597,1,0,52,50,70,false,50,50
731536,Midfielder,73,89,87,92,20,39,28,585,2,0,47,50,70,false,50,50
731537,Defender,74,89,86,93,20,39,66,584,1,0,46,50,70,false,50,50
731538,Forward,65,91,89,94,20,39,183,592,4,0,40,50,70,false,50,50
731539,Midfielder,76,92,90,95,20,39,31,593,3,0,41,50,70,false,50,50
731548,Defender,72,90,87,94,20,39,59,594,3,0,54,50,70,false,50,50
731549,Forward,60,93,91,96,20,39,170,595,4,0,53,50,70,false,50,50
731550,Midfielder,74,90,87,93,20,39,29,593,2,0,58,50,70,false,50,50
731551,Defender,75,93,90,96,20,39,73,593,3,0,58,50,70,false,50,50
731544,Forward,62,90,88,92,20,39,167,587,3,0,48,50,70,false,50,50
731545,Midfielder,76,94,92,97,20,39,27,586,1,0,48,50,70,false,50,50
731546,Defender,74,89,85,92,20,39,53,591,1,0,48,50,70,false,50,50
731547,Forward,64,92,90,95,20,39,182,591,6,0,49,50,70,false,50,50
731556,Midfielder,74,90,87,93,20,39,35,600,5,0,53,50,70,false,50,50
731557,Defender,74,89,87,93,20,39,58,600,1,0,53,50,70,false,50,50
731558,Forward,65,90,88,93,20,39,153,600,1,0,49,50,70,false,50,50
731559,Midfielder,76,92,89,95,20,39,35,600,4,0,51,50,70,false,50,50
731552,Defender,73,88,84,91,20,39,47,600,1,0,54,50,70,false,50,50
731553,Forward,65,91,89,94,20,39,187,600,3,0,54,50,70,false,50,50
731554,Midfielder,75,91,85,94,20,39,32,600,0,0,57,50,70,false,50,50
731555,Defender,73,89,87,93,20,39,59,600,3,0,56,50,70,false,50,50
731564,Forward,65,91,89,94,20,39,191,600,3,0,50,50,70,false,50,50
731565,Midfielder,73,90,88,93,20,39,33,600,1,0,49,50,70,false,50,50
731566,Defender,74,90,87,93,20,39,55,600,1,0,59,50,70,false,50,50
731567,Forward,64,91,90,94,20,39,164,600,3,0,57,50,70,false,50,50
731560,Midfielder,75,91,89,94,20,39,31,600,3,0,60,50,70,false,50,50
731561,Defender,75,90,87,94,20,39,58,600,2,0,60,50,70,false,50,50
731562,Forward,67,93,91,96,20,39,180,600,1,0,46,50,70,false,50,50
731563,Midfielder,74,90,87,93,20,39,31,600,1,0,46,50,70,false,50,50
731572,Defender,75,90,87,94,20,39,64,600,2,0,51,50,70,false,50,50
731573,Forward,64,90,88,92,20,39,169,600,3,0,51,50,70,false,50,50
731574,Midfielder,74,90,87,93,20,39,26,600,3,0,52,50,70,false,50,50
731575,Defender,74,89,84,93,20,39,50,600,3,0,52,50,70,false,50,50
731568,Forward,65,91,90,94,20,39,176,600,0,0,46,50,70,false,50,50
731569,Midfielder,73,91,89,93,20,39,34,600,1,0,45,50,70,false,50,50
731570,Defender,77,93,86,96,20,39,49,600,2,0,48,50,70,false,50,50
731571,Forward,64,89,87,92,20,39,180,600,2,0,48,50,70,false,50,50
731580,Midfielder,73,89,87,92,20,39,30,600,2,0,55,50,70,false,50,50
731581,Defender,74,89,86,93,20,39,47,600,2,0,53,50,70,false,50,50
731582,Forward,63,90,88,93,20,39,178,600,0,0,56,50,70,false,50,50
731583,Midfielder,77,93,87,96,20,39,41,600,1,0,57,50,70,false,50,50
731576,Defender,74,89,86,93,20,39,51,600,3,0,52,50,70,false,50,50
731577,Forward,63,89,87,92,20,39,158,600,3,0,51,50,70,false,50,50
731578,Midfielder,71,91,89,94,20,39,33,600,2,0,61,51,70,false,50,50
731579,Defender,75,90,87,94,20,39,62,600,2,0,63,51,70,false,50,50
731460,Forward,64,93,91,95,20,39,171,596,1,0,58,50,70,false,50,50
731461,Midfielder,74,91,89,94,20,39,30,596,2,0,58,50,70,false,50,50
731462,Defender,78,93,91,97,20,39,72,593,3,0,52,50,70,false,50,50
731463,Forward,65,90,88,93,20,39,181,595,6,0,53,50,70,false,50,50
731456,Midfielder,74,90,88,93,20,39,32,586,3,0,53,50,70,false,50,50
731457,Defender,74,91,88,95,20,39,48,586,2,0,53,50,70,false,50,50
731458,Forward,64,91,89,93,20,39,184,589,1,0,55,50,70,false,50,50
731459,Midfielder,76,92,88,95,20,39,25,588,3,0,55,50,70,false,50,50
731468,Defender,75,90,86,93,20,39,63,594,5,0,52,50,70,false,50,50
731469,Forward,63,92,90,95,20,39,175,595,4,0,52,50,70,false,50,50
731470,Midfielder,73,89,87,92,20,39,29,588,4,0,54,50,70,false,50,50
731471,Defender,74,92,89,95,20,39,43,590,4,0,54,50,70,false,50,50
731464,Forward,65,93,91,96,20,39,158,592,4,0,54,50,70,false,50,50
731465,Midfielder,75,91,87,94,20,39,28,593,3,0,55,50,70,false,50,50
731466,Defender,76,94,91,97,20,39,53,596,3,0,57,50,70,false,50,50
731467,Forward,64,91,90,94,20,39,166,596,1,0,57,50,70,false,50,50
731476,Midfielder,72,91,89,93,20,39,23,593,1,0,53,50,70,false,50,50
731477,Defender,73,91,88,94,20,39,64,591,3,0,52,50,70,false,50,50
731478,Forward,64,94,92,97,20,39,185,590,6,0,53,50,70,false,50,50
731479,Midfielder,74,89,81,92,20,39,26,589,1,0,53,50,70,false,50,50
731472,Defender,76,92,88,95,20,39,62,599,2,0,54,50,70,false,50,50
731473,Forward,64,89,87,92,20,39,192,600,0,0,54,50,70,false,50,50
731474,Midfielder,74,90,83,93,20,39,37,596,0,0,55,50,70,false,50,50
731475,Defender,75,91,88,94,20,39,58,595,5,0,55,50,70,false,50,50
731484,Forward,66,92,90,94,20,39,163,590,2,0,54,50,70,false,50,50
731485,Midfielder,71,87,84,89,20,39,30,590,1,0,54,50,70,false,50,50
731486,Defender,75,90,87,93,20,39,48,595,4,0,54,50,70,false,50,50
731487,Forward,64,90,88,93,20,39,177,598,5,0,54,50,70,false,50,50
731480,Midfielder,73,93,91,96,20,39,30,587,3,0,55,50,70,false,50,50
731481,Defender,75,91,88,94,20,39,61,588,4,0,55,50,70,false,50,50
731482,Forward,63,88,87,91,20,39,182,593,1,0,56,50,70,false,50,50
731483,Midfielder,74,93,91,96,20,39,32,593,0,0,55,50,70,false,50,50
731492,Defender,75,91,88,94,20,39,61,563,3,0,52,50,70,false,50,50
731493,Forward,63,88,86,91,20,39,175,562,3,0,52,50,70,false,50,50
731494,Midfielder,74,90,88,93,20,39,38,568,1,0,48,50,70,false,50,50
731495,Defender,73,89,86,93,20,39,63,568,4,0,49,50,70,false,50,50
731488,Forward,63,89,87,92,20,39,186,571,6,0,48,50,70,false,50,50
731489,Midfielder,75,91,88,94,20,39,31,570,2,0,49,50,70,false,50,50
731490,Defender,70,93,90,97,20,39,51,566,2,0,50,50,70,false,50,50
731491,Forward,65,91,89,94,20,39,196,566,2,0,51,50,70,false,50,50
731500,Midfielder,74,91,89,94,20,39,30,564,2,0,52,50,70,false,50,50
731501,Defender,73,91,87,94,20,39,48,566,4,0,53,50,70,false,50,50
731502,Forward,63,92,90,95,20,39,179,574,1,0,50,50,70,false,50,50
731503,Midfielder,73,94,92,97,20,39,30,572,2,0,51,50,70,false,50,50
731496,Defender,76,92,88,95,20,39,59,567,2,0,50,50,70,false,50,50
731497,Forward,60,86,84,89,20,39,154,565,0,0,51,50,70,false,50,50
731498,Midfielder,74,90,88,93,20,39,23,572,2,0,53,50,70,false,50,50
731499,Defender,75,90,87,94,20,39,59,572,3,0,53,50,70,false,50,50
731508,Forward,63,91,89,93,20,39,180,581,3,0,51,50,70,false,50,50
731509,Midfielder,74,90,86,92,20,39,35,581,1,0,50,50,70,false,50,50
731510,Defender,74,93,90,96,20,39,64,571,7,0,49,50,70,false,50,50
731511,Forward,64,93,91,96,20,39,169,572,1,0,49,50,70,false,50,50
731504,Midfielder,73,91,89,94,20,39,27,564,3,0,49,50,70,false,50,50
731505,Defender,78,94,89,97,20,39,67,563,1,0,49,50,70,false,50,50
731506,Forward,65,93,91,96,20,39,186,567,4,0,52,50,70,false,50,50
731507,Midfielder,72,89,87,92,20,39,37,568,5,0,52,50,70,false,50,50
731516,Defender,75,91,88,94,20,39,61,567,0,0,51,50,70,false,50,50
731517,Forward,63,89,87,92,20,39,173,566,2,0,51,50,70,false,50,50
731518,Midfielder,74,92,90,95,20,39,31,572,1,0,51,50,70,false,50,50
731519,Defender,75,92,89,96,20,39,55,574,1,0,51,50,70,false,50,50
731512,Forward,65,90,88,93,20,39,199,569,4,0,51,50,70,false,50,50
731513,Midfielder,74,90,86,93,20,39,25,570,2,0,51,50,70,false,50,50
731514,Defender,75,91,88,95,20,39,72,575,5,0,51,50,70,false,50,50
731515,Forward,63,90,88,93,20,39,160,576,1,0,51,50,70,false,50,50
731396,Midfielder,75,91,88,94,20,39,29,594,2,0,46,50,70,false,50,50
731397,Defender,76,91,87,94,20,39,62,595,2,0,46,50,70,false,50,50
731398,Forward,63,88,86,91,20,39,191,583,1,0,44,50,70,false,50,50
731399,Midfielder,75,91,89,94,20,39,38,585,2,0,44,50,70,false,50,50
731392,Defender,77,92,86,95,20,39,54,582,2,0,44,50,70,false,50,50
731393,Forward,66,93,91,96,20,39,161,580,4,0,44,50,70,false,50,50
731394,Midfielder,73,89,87,92,20,39,37,584,2,0,45,50,70,false,50,50
731395,Defender,73,89,86,93,20,39,59,586,4,0,45,50,70,false,50,50
731404,Forward,63,88,87,91,20,39,148,583,0,0,46,50,70,false,50,50
731405,Midfielder,74,92,90,94,20,39,32,584,1,0,45,50,70,false,50,50
731406,Defender,73,92,89,95,20,39,57,584,1,0,47,50,70,false,50,50
731407,Forward,63,90,88,93,20,39,171,583,6,0,47,50,70,false,50,50
731400,Midfielder,73,93,91,95,20,39,24,587,4,0,47,50,70,false,50,50
731401,Defender,75,92,89,95,20,39,51,586,2,0,47,50,70,false,50,50
731402,Forward,65,91,89,94,20,39,175,582,1,0,48,50,70,false,50,50
731403,Midfielder,74,90,86,93,20,39,34,582,1,0,48,50,70,false,50,50
731412,Defender,76,91,87,94,20,39,61,583,2,0,48,50,70,false,50,50
731413,Forward,63,89,87,92,20,39,175,584,2,0,49,50,70,false,50,50
731414,Midfielder,75,91,88,94,20,39,22,584,0,0,50,50,70,false,50,50
731415,Defender,75,90,86,93,20,39,59,585,3,0,50,50,70,false,50,50
731408,Forward,65,90,88,93,20,39,160,593,1,0,50,50,70,false,50,50
731409,Midfielder,74,90,87,93,20,39,31,592,3,0,50,50,70,false,50,50
731410,Defender,76,91,84,94,20,39,49,589,0,0,51,50,70,false,50,50
731411,Forward,63,88,86,91,20,39,172,590,1,0,51,50,70,false,50,50
731420,Midfielder,77,93,90,96,20,39,29,584,0,0,52,50,70,false,50,50
731421,Defender,74,92,89,96,20,39,48,585,1,0,51,50,70,false,50,50
731422,Forward,65,94,92,97,20,39,181,594,2,0,52,50,70,false,50,50
731423,Midfielder,72,94,92,96,20,39,34,594,5,0,53,50,70,false,50,50
731416,Defender,75,90,87,94,20,39,69,583,1,0,53,50,70,false,50,50
731417,Forward,65,91,89,94,20,39,184,581,4,0,52,50,70,false,50,50
731418,Midfielder,75,91,89,94,20,39,29,586,2,0,54,50,70,false,50,50
731419,Defender,73,89,86,93,20,39,47,587,3,0,54,50,70,false,50,50
731428,Forward,66,92,90,95,20,39,178,555,1,0,52,50,70,false,50,50
731429,Midfielder,77,93,91,96,20,39,38,552,3,0,52,50,70,false,50,50
731430,Defender,74,89,86,92,20,39,64,567,0,0,55,50,70,false,50,50
731431,Forward,63,92,90,95,20,39,170,565,2,0,55,50,70,false,50,50
731424,Midfielder,75,90,86,93,20,39,29,566,5,0,49,50,70,false,50,50
731425,Defender,73,92,89,95,20,39,63,566,4,0,50,50,70,false,50,50
731426,Forward,64,89,87,92,20,39,175,577,1,0,52,50,70,false,50,50
731427,Midfielder,77,94,92,97,20,39,29,575,1,0,52,50,70,false,50,50
731436,Defender,75,89,85,93,20,39,60,559,5,0,47,50,70,false,50,50
731437,Forward,64,90,88,92,20,39,173,560,1,0,47,50,70,false,50,50
731438,Midfielder,74,90,88,93,20,39,32,572,2,0,52,50,70,false,50,50
731439,Defender,75,92,89,96,20,39,53,572,4,0,52,50,70,false,50,50
731432,Forward,64,93,91,96,20,39,154,584,0,0,50,50,70,false,50,50
731433,Midfielder,77,94,85,97,20,39,33,582,3,0,49,50,70,false,50,50
731434,Defender,73,93,90,97,20,39,53,576,0,0,53,50,70,false,50,50
731435,Forward,66,92,90,95,20,39,172,578,4,0,53,50,70,false,50,50
731444,Midfielder,77,94,91,97,20,39,28,575,3,0,53,50,70,false,50,50
731445,Defender,75,89,86,93,20,39,45,573,0,0,53,50,70,false,50,50
731446,Forward,64,90,88,93,20,39,171,571,0,0,52,50,70,false,50,50
731447,Midfielder,77,94,92,96,20,39,31,570,3,0,52,50,70,false,50,50
731440,Defender,73,88,85,92,20,39,64,570,3,0,54,50,70,false,50,50
731441,Forward,61,90,88,93,20,39,153,568,2,0,53,50,70,false,50,50
731442,Midfielder,76,92,83,95,20,39,45,563,2,0,56,50,70,false,50,50
731443,Defender,71,93,89,96,20,39,54,563,5,0,56,50,70,false,50,50
731452,Forward,63,90,88,93,20,39,175,574,3,0,52,50,70,false,50,50
731453,Midfielder,77,94,88,97,20,39,33,574,2,0,52,50,70,false,50,50
731454,Defender,72,93,89,96,20,39,54,583,3,0,54,50,70,false,50,50
731455,Forward,65,91,89,93,20,39,177,582,1,0,54,50,70,false,50,50
731448,Midfielder,73,89,84,92,20,39,33,576,2,0,52,50,70,false,50,50
731449,Defender,73,92,89,95,20,39,52,577,0,0,53,50,70,false,50,50
731450,Forward,64,90,88,93,20,39,159,568,3,0,55,50,70,false,50,50
731451,Midfielder,75,91,87,94,20,39,37,568,1,0,55,50,70,false,50,50
731332,Defender,75,90,87,93,20,39,51,598,1,0,69,55,70,false,50,50
731333,Forward,64,91,89,94,20,39,168,600,0,0,69,55,70,false,50,50
731334,Midfielder,73,88,83,91,20,39,24,600,2,0,70,57,70,false,50,50
731335,Defender,73,90,87,93,20,39,66,600,4,0,70,55,70,false,50,50
731328,Forward,64,90,88,92,20,39,186,589,9,0,66,52,70,false,50,50
731329,Midfielder,71,93,91,96,20,39,34,588,1,0,66,52,70,false,50,50
731330,Defender,74,91,88,95,20,39,51,591,2,0,65,52,70,false,50,50
731331,Forward,67,93,91,96,20,39,170,591,1,0,65,52,70,false,50,50
731340,Midfielder,74,90,88,93,20,39,33,600,2,0,73,59,70,false,50,50
731341,Defender,73,89,86,92,20,39,57,600,3,0,72,59,70,false,50,50
731342,Forward,65,91,89,94,20,39,172,595,2,0,73,59,70,false,50,50
731343,Midfielder,74,93,91,96,20,39,29,596,3,0,73,59,70,false,50,50
731336,Defender,76,91,87,94,20,39,47,594,1,0,69,52,70,false,50,50
731337,Forward,63,92,90,95,20,39,155,595,3,0,70,55,70,false,50,50
731338,Midfielder,74,90,86,93,20,39,27,599,2,0,71,59,70,false,50,50
731339,Defender,75,90,87,94,20,39,43,599,2,0,71,59,70,false,50,50
731348,Forward,65,90,88,93,20,39,183,596,4,0,73,60,70,false,50,50
731349,Midfielder,74,90,88,93,20,39,34,598,2,0,73,60,70,false,50,50
731350,Defender,76,92,89,95,20,39,67,596,3,0,62,52,70,false,50,50
731351,Forward,64,89,87,92,20,39,163,595,2,0,62,52,70,false,50,50
731344,Midfielder,74,90,88,93,20,39,32,595,1,0,63,52,70,false,50,50
731345,Defender,77,92,87,95,20,39,65,596,6,0,63,52,70,false,50,50
731346,Forward,65,91,89,94,20,39,176,597,4,0,60,50,70,false,50,50
731347,Midfielder,76,92,90,95,20,39,33,597,1,0,60,50,70,false,50,50
731356,Defender,72,90,88,94,20,39,53,598,1,0,63,52,70,false,50,50
731357,Forward,67,94,92,96,20,39,168,599,3,0,62,52,70,false,50,50
731358,Midfielder,75,91,86,94,20,39,28,594,0,0,56,50,70,false,50,50
731359,Defender,77,93,88,96,20,39,64,595,4,0,56,50,70,false,50,50
731352,Forward,67,93,91,96,20,39,191,595,1,0,60,50,70,false,50,50
