seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,scouted_avg,offer_seasons,offers_total,offers_wage_avg,offers_wage_max
771217,Midfielder,Medium,64,87,85,94,20,39,21,600,2,0,61,51,70,false,50,50,23900,99,11,15,239,307
771218,Midfielder,High,64,89,87,93,20,39,30,600,2,0,60,50,70,false,50,50,23259,99,12,20,232,294
771219,Defender,Low,64,82,79,95,20,39,49,600,6,0,59,50,70,false,50,50,22781,99,9,14,222,298
771228,Defender,Medium,64,86,83,94,20,39,54,600,1,0,62,51,70,false,50,50,22182,99,7,11,195,309
771229,Defender,High,64,92,89,96,20,39,52,600,2,0,62,51,70,false,50,50,22096,99,11,15,205,287
771230,Forward,Low,64,82,80,93,20,39,141,600,1,0,61,51,70,false,50,50,26621,99,7,10,210,292
771231,Forward,Medium,64,90,88,97,20,39,182,600,3,0,61,51,70,false,50,50,26207,99,12,19,201,292
771224,Forward,High,64,90,88,93,20,39,175,600,1,0,62,51,70,false,50,50,25343,99,11,15,220,284
771225,Midfielder,Low,64,83,80,95,20,39,25,600,2,0,62,51,70,false,50,50,25569,99,9,16,211,291
771226,Midfielder,Medium,64,88,86,95,20,39,29,600,2,0,61,51,70,false,50,50,22895,99,12,19,202,279
771227,Midfielder,High,64,89,86,92,20,39,27,600,3,0,61,51,70,false,50,50,22654,99,5,8,204,286
771236,Defender,Low,64,82,76,95,20,39,54,575,2,0,33,50,70,false,50,50,7787,98,11,17,203,291
771237,Defender,Medium,64,85,82,93,20,39,44,574,1,0,33,50,70,false,50,50,7630,99,13,19,229,304
771238,Defender,High,64,91,86,95,20,39,52,584,1,0,34,50,70,false,50,50,8615,99,10,15,223,299
771239,Forward,Low,64,83,81,94,20,39,160,583,0,0,34,50,70,false,50,50,8424,99,11,18,212,275
771232,Forward,Medium,64,86,84,92,20,39,175,566,1,0,33,50,70,false,50,50,7154,98,10,18,200,287
771233,Forward,High,64,90,89,93,20,39,161,565,3,0,33,50,70,false,50,50,7168,99,8,13,214,285
771234,Midfielder,Low,64,81,78,93,20,39,28,580,0,0,34,50,70,false,50,50,8035,99,8,13,212,286
771235,Midfielder,Medium,64,85,83,91,20,39,23,581,2,0,34,50,70,false,50,50,7778,99,10,16,205,292
771244,Midfielder,High,64,89,88,93,20,39,22,580,3,0,33,50,70,false,50,50,8194,99,11,17,218,271
771245,Defender,Low,64,84,80,96,20,39,61,579,5,0,33,50,70,false,50,50,8503,99,10,14,218,305
771246,Defender,Medium,64,88,85,95,20,39,47,575,2,0,34,50,70,false,50,50,7867,99,9,12,197,257
771247,Defender,High,64,91,88,95,20,39,62,575,4,0,34,50,70,false,50,50,7804,99,8,12,225,301
771240,Forward,Low,64,84,82,96,20,39,161,579,2,0,33,50,70,false,50,50,8310,99,10,13,243,304
771241,Forward,Medium,64,86,84,92,20,39,174,578,1,0,33,50,70,false,50,50,8544,99,9,14,228,294
771242,Forward,High,64,91,89,93,20,39,171,577,2,0,34,50,70,false,50,50,8216,99,12,20,223,305
771243,Midfielder,Low,64,81,78,93,20,39,35,577,1,0,34,50,70,false,50,50,8250,99,13,18,203,297
771252,Midfielder,Medium,64,89,87,96,20,39,29,580,0,0,32,50,70,false,50,50,8438,99,8,12,223,279
771253,Midfielder,High,64,89,88,93,20,39,34,581,5,0,32,50,70,false,50,50,8526,99,6,9,202,282
771254,Defender,Low,64,81,77,94,20,39,41,580,3,0,33,50,70,false,50,50,8789,99,9,13,220,303
771255,Defender,Medium,64,87,84,94,20,39,51,580,0,0,33,50,70,false,50,50,8905,99,9,15,246,287
771248,Defender,High,64,91,89,95,20,39,71,578,3,0,32,50,70,false,50,50,8217,99,8,12,230,291
771249,Forward,Low,63,81,79,92,20,39,162,579,4,0,32,50,70,false,50,50,8385,99,10,14,222,278
771250,Forward,Medium,63,85,83,91,20,39,173,574,1,0,33,50,70,false,50,50,8153,99,8,12,211,281
771251,Forward,High,64,90,88,93,20,39,192,574,2,0,33,50,70,false,50,50,8263,99,13,22,207,297
771260,Midfielder,Low,64,79,76,91,20,39,30,585,2,0,32,50,70,false,50,50,9185,99,10,15,204,264
771261,Midfielder,Medium,64,87,84,94,20,39,25,586,3,0,32,50,70,false,50,50,9276,99,9,12,219,296
771262,Midfielder,High,64,89,88,93,20,39,28,582,1,0,33,50,70,false,50,50,9475,99,9,14,211,294
771263,Defender,Low,64,82,79,95,20,39,41,582,0,0,33,50,70,false,50,50,9599,99,11,13,220,296
771256,Defender,Medium,64,86,83,93,20,39,53,584,2,0,32,50,70,false,50,50,9443,99,7,11,202,262
771257,Defender,High,64,89,85,93,20,39,76,584,3,0,32,50,70,false,50,50,9642,99,12,18,210,307
771258,Forward,Low,64,85,82,96,20,39,152,588,1,0,33,50,70,false,50,50,9754,99,10,14,220,278
771259,Forward,Medium,64,86,85,93,20,39,175,589,1,0,33,50,70,false,50,50,10072,99,7,10,206,300
771140,Forward,High,63,89,87,92,20,39,161,572,0,0,53,50,70,false,50,50,14057,96,12,21,237,305
771141,Midfielder,Low,64,83,79,96,20,39,28,571,3,0,53,50,70,false,50,50,13745,95,11,16,221,299
771142,Midfielder,Medium,64,88,86,95,20,39,41,572,2,0,53,50,70,false,50,50,13694,95,13,20,223,303
771143,Midfielder,High,64,91,89,94,20,39,25,571,2,0,53,50,70,false,50,50,13648,96,11,17,206,305
771136,Defender,Low,64,83,80,96,20,39,46,565,2,0,53,50,70,false,50,50,13388,93,12,17,226,297
771137,Defender,Medium,64,87,84,94,20,39,58,565,0,0,53,50,70,false,50,50,13300,92,9,13,223,311
771138,Defender,High,64,90,87,94,20,39,58,569,2,0,52,50,70,false,50,50,13095,94,12,18,205,284
771139,Forward,Low,64,82,80,93,20,39,165,568,1,0,52,50,70,false,50,50,12967,94,11,14,237,306
771148,Forward,Medium,64,88,86,94,20,39,169,565,2,0,53,50,70,false,50,50,12246,94,10,14,213,286
771149,Forward,High,64,92,90,95,20,39,203,564,2,0,53,50,70,false,50,50,12366,94,8,14,211,296
771150,Midfielder,Low,64,81,77,93,20,39,33,570,4,0,53,50,70,false,50,50,13982,95,12,19,211,296
771151,Midfielder,Medium,64,87,85,94,20,39,18,568,3,0,53,50,70,false,50,50,13645,94,13,18,218,286
771144,Midfielder,High,64,93,92,97,20,39,40,570,4,0,52,50,70,false,50,50,13778,93,7,12,213,270
771145,Defender,Low,64,81,77,94,20,39,52,569,5,0,52,50,70,false,50,50,13622,93,11,15,220,292
771146,Defender,Medium,64,86,83,94,20,39,60,572,5,0,53,50,70,false,50,50,14455,96,9,13,205,284
771147,Defender,High,64,89,86,93,20,39,60,572,2,0,52,50,70,false,50,50,14170,94,10,14,197,292
771156,Forward,Low,63,81,79,92,20,39,165,561,5,0,52,50,70,false,50,50,11521,95,9,16,218,307
771157,Forward,Medium,64,89,87,95,20,39,170,560,5,0,52,50,70,false,50,50,11652,95,10,14,240,290
771158,Forward,High,64,91,89,94,20,39,186,552,0,0,52,50,70,false,50,50,12396,95,11,18,199,290
771159,Midfielder,Low,64,81,79,93,20,39,33,553,0,0,52,50,70,false,50,50,12268,94,14,22,220,305
771152,Midfielder,Medium,64,86,84,93,20,39,36,566,0,0,52,50,70,false,50,50,12406,97,8,13,212,307
771153,Midfielder,High,64,88,85,92,20,39,30,566,2,0,52,50,70,false,50,50,12001,96,8,12,211,292
771154,Defender,Low,64,82,78,94,20,39,54,573,3,0,51,50,70,false,50,50,13040,99,11,17,225,303
771155,Defender,Medium,64,87,84,94,20,39,47,571,2,0,51,50,70,false,50,50,12813,97,9,13,228,293
771164,Defender,High,64,89,87,93,20,39,57,565,3,0,52,50,70,false,50,50,13042,96,14,21,198,284
771165,Forward,Low,63,82,80,93,20,39,132,564,2,0,52,50,70,false,50,50,12490,94,8,9,185,257
771166,Forward,Medium,64,87,85,93,20,39,193,557,1,0,52,50,70,false,50,50,12193,96,10,13,211,308
771167,Forward,High,63,90,88,92,20,39,182,556,2,0,52,50,70,false,50,50,12084,95,10,14,217,285
771160,Midfielder,Low,64,83,77,96,20,39,25,570,2,0,51,50,70,false,50,50,13134,98,12,17,213,285
771161,Midfielder,Medium,64,86,84,93,20,39,30,569,2,0,51,50,70,false,50,50,12812,97,10,13,209,285
771162,Midfielder,High,64,93,92,97,20,39,23,562,3,0,52,50,70,false,50,50,12499,95,9,16,218,295
771163,Defender,Low,64,82,77,94,20,39,52,563,3,0,52,50,70,false,50,50,12632,96,7,12,213,271
771172,Defender,Medium,64,85,81,92,20,39,50,600,2,0,56,50,70,false,50,50,26634,99,6,10,216,293
771173,Defender,High,64,89,86,93,20,39,59,600,3,0,57,50,70,false,50,50,27083,99,8,13,179,219
771174,Forward,Low,64,81,79,92,20,39,164,598,0,0,52,50,70,false,50,50,23275,99,11,18,226,289
771175,Forward,Medium,63,87,85,94,20,39,172,598,2,0,52,50,70,false,50,50,23167,99,14,21,212,289
771168,Forward,High,62,87,85,89,20,39,168,599,1,0,53,50,70,false,50,50,24112,99,11,17,224,299
771169,Midfielder,Low,64,82,78,94,20,39,25,600,2,0,54,50,70,false,50,50,24803,99,10,17,224,288
771170,Midfielder,Medium,64,88,86,95,20,39,28,600,1,0,58,50,70,false,50,50,25168,99,12,17,187,254
771171,Midfielder,High,64,92,83,95,20,39,36,600,9,0,59,50,70,false,50,50,26181,99,11,16,206,286
771180,Defender,Low,64,83,78,96,20,39,48,599,0,0,50,50,70,false,50,50,22076,99,10,16,219,292
771181,Defender,Medium,64,85,82,93,20,39,53,599,3,0,50,50,70,false,50,50,21895,99,9,16,226,295
771182,Defender,High,64,90,87,94,20,39,57,600,1,0,56,50,70,false,50,50,24543,99,9,12,213,291
771183,Forward,Low,63,82,80,93,20,39,168,600,2,0,57,50,70,false,50,50,24613,99,8,12,226,293
771176,Forward,Medium,64,86,85,93,20,39,172,597,2,0,49,50,70,false,50,50,20192,99,10,14,215,286
771177,Forward,High,64,93,91,96,20,39,191,598,2,0,48,50,70,false,50,50,20227,99,11,17,225,315
771178,Midfielder,Low,64,81,78,93,20,39,27,595,1,0,53,50,70,false,50,50,22294,99,8,13,205,287
771179,Midfielder,Medium,64,89,87,96,20,39,26,595,2,0,53,50,70,false,50,50,22262,99,11,19,211,286
771188,Midfielder,High,64,89,88,93,20,39,30,600,3,0,60,50,70,false,50,50,29044,99,11,19,229,280
771189,Defender,Low,64,80,75,93,20,39,72,600,4,0,59,50,70,false,50,50,28676,99,8,12,200,291
771190,Defender,Medium,64,85,82,93,20,39,58,589,4,0,52,50,70,false,50,50,22566,99,10,15,201,285
771191,Defender,High,64,90,86,94,20,39,70,590,3,0,51,50,70,false,50,50,22460,99,7,11,201,295
771184,Forward,Low,64,83,81,94,20,39,170,588,2,0,53,50,70,false,50,50,22036,98,8,11,201,278
771185,Forward,Medium,62,90,88,96,20,39,173,589,6,0,53,50,70,false,50,50,22036,97,13,19,209,284
771186,Forward,High,64,90,89,93,20,39,187,597,4,0,57,50,70,false,50,50,25906,99,10,12,212,294
771187,Midfielder,Low,64,81,78,93,20,39,25,599,0,0,58,50,70,false,50,50,26359,99,8,11,203,278
771196,Midfielder,Medium,64,86,84,93,20,39,26,600,2,0,56,50,70,false,50,50,27312,99,11,20,220,271
771197,Midfielder,High,64,90,88,93,20,39,31,600,1,0,54,50,70,false,50,50,26592,99,9,16,224,312
771198,Defender,Low,64,83,79,95,20,39,59,599,4,0,58,50,70,false,50,50,27707,99,10,15,196,281
771199,Defender,Medium,64,86,83,94,20,39,51,599,4,0,57,50,70,false,50,50,27229,99,8,12,232,301
771192,Defender,High,64,92,90,97,20,39,61,596,2,0,54,50,70,false,50,50,24357,99,8,12,203,280
771193,Forward,Low,64,85,83,97,20,39,193,596,0,0,53,50,70,false,50,50,24073,99,10,14,224,297
771194,Forward,Medium,63,88,86,94,20,39,168,600,4,0,55,50,70,false,50,50,26120,99,12,19,214,290
771195,Forward,High,64,90,89,93,20,39,180,600,3,0,56,50,70,false,50,50,26456,99,10,17,221,282
771076,Midfielder,Low,64,81,79,93,20,39,29,554,4,0,51,50,70,false,50,50,11580,93,10,14,216,290
771077,Midfielder,Medium,64,86,84,93,20,39,40,555,0,0,51,50,70,false,50,50,11653,93,13,20,216,308
771078,Midfielder,High,64,91,89,94,20,39,28,547,2,0,50,50,70,false,50,50,10231,94,9,14,216,297
771079,Defender,Low,64,80,76,92,20,39,49,547,1,0,50,50,70,false,50,50,10357,94,9,12,201,275
771072,Defender,Medium,64,87,82,94,20,39,57,556,1,0,51,50,70,false,50,50,11738,91,7,13,213,284
771073,Defender,High,64,93,90,97,20,39,58,555,1,0,51,50,70,false,50,50,11544,92,11,15,207,278
771074,Forward,Low,64,81,79,92,20,39,150,558,1,0,50,50,70,false,50,50,10539,95,7,11,229,301
771075,Forward,Medium,62,90,88,96,20,39,175,559,3,0,50,50,70,false,50,50,10804,95,12,20,215,303
771084,Forward,High,64,92,91,95,20,39,197,544,0,0,49,50,70,false,50,50,10281,91,10,13,206,270
771085,Midfielder,Low,64,84,82,96,20,39,29,544,4,0,49,50,70,false,50,50,10271,92,7,10,213,292
771086,Midfielder,Medium,64,86,84,93,20,39,37,545,2,0,49,50,70,false,50,50,10475,94,13,21,216,293
771087,Midfielder,High,64,93,91,97,20,39,32,546,1,0,49,50,70,false,50,50,10594,95,11,17,204,292
771080,Defender,Low,64,80,77,93,20,39,52,550,3,0,49,50,70,false,50,50,10855,92,11,21,197,286
771081,Defender,Medium,64,85,82,92,20,39,68,550,1,0,49,50,70,false,50,50,10809,92,11,16,216,285
771082,Defender,High,64,91,86,95,20,39,59,558,1,0,49,50,70,false,50,50,11627,95,12,20,203,289
771083,Forward,Low,64,82,80,93,20,39,180,558,3,0,49,50,70,false,50,50,11561,95,10,14,216,295
771092,Forward,Medium,64,89,87,96,20,39,200,556,1,0,51,50,70,false,50,50,11590,94,12,20,240,314
771093,Forward,High,64,94,92,97,20,39,180,557,1,0,51,50,70,false,50,50,11424,94,11,15,229,293
771094,Midfielder,Low,64,81,78,93,20,39,27,543,1,0,50,50,70,false,50,50,10173,94,12,20,209,285
771095,Midfielder,Medium,64,86,84,93,20,39,28,542,1,0,50,50,70,false,50,50,9837,92,7,10,229,297
771088,Midfielder,High,64,90,88,93,20,39,22,558,3,0,51,50,70,false,50,50,12196,93,9,16,210,300
771089,Defender,Low,64,81,77,93,20,39,45,560,3,0,51,50,70,false,50,50,12205,94,10,14,213,298
771090,Defender,Medium,64,89,86,96,20,39,64,554,1,0,50,50,70,false,50,50,10977,93,9,16,204,282
771091,Defender,High,64,88,84,92,20,39,52,553,1,0,50,50,70,false,50,50,10938,94,8,11,248,308
771100,Forward,Low,64,83,81,94,20,39,175,541,4,0,48,50,70,false,50,50,9218,91,10,14,202,286
771101,Forward,Medium,64,88,86,94,20,39,169,542,0,0,48,50,70,false,50,50,9086,91,10,15,203,286
771102,Forward,High,64,92,90,95,20,39,185,541,1,0,48,50,70,false,50,50,9863,93,12,15,195,264
771103,Midfielder,Low,64,83,79,95,20,39,21,541,3,0,48,50,70,false,50,50,9660,92,11,18,208,290
771096,Midfielder,Medium,64,86,84,93,20,39,21,555,1,0,48,50,70,false,50,50,10519,93,8,11,195,250
771097,Midfielder,High,64,90,88,94,20,39,32,555,2,0,48,50,70,false,50,50,10663,93,9,13,195,283
771098,Defender,Low,64,82,79,95,20,39,60,546,0,0,48,50,70,false,50,50,10254,94,9,15,226,299
771099,Defender,Medium,64,86,83,93,20,39,72,547,4,0,48,50,70,false,50,50,10265,94,10,15,226,294
771108,Defender,High,64,89,86,93,20,39,70,572,5,0,59,50,70,false,50,50,14166,96,11,19,217,313
771109,Forward,Low,64,82,79,93,20,39,147,573,1,0,59,50,70,false,50,50,14350,97,9,17,225,294
771110,Forward,Medium,64,87,85,93,20,39,190,564,2,0,56,50,70,false,50,50,12223,96,11,15,196,284
771111,Forward,High,64,92,91,95,20,39,179,565,2,0,57,50,70,false,50,50,12503,96,9,13,204,289
771104,Midfielder,Low,64,81,79,93,20,39,21,575,2,0,59,50,70,false,50,50,14399,98,9,17,217,291
771105,Midfielder,Medium,64,89,85,97,20,39,30,576,5,0,59,50,70,false,50,50,13963,98,10,15,201,292
771106,Midfielder,High,64,93,88,97,20,39,21,578,3,0,56,50,70,false,50,50,13367,98,8,12,197,291
771107,Defender,Low,64,81,78,94,20,39,47,580,1,0,57,50,70,false,50,50,13497,99,8,15,207,257
771116,Defender,Medium,64,86,83,94,20,39,46,563,3,0,56,50,70,false,50,50,12956,95,11,16,205,288
771117,Defender,High,64,93,90,97,20,39,58,561,3,0,56,50,70,false,50,50,12602,94,8,13,223,292
771118,Forward,Low,64,83,81,95,20,39,166,582,3,0,59,50,70,false,50,50,15449,98,8,11,220,274
771119,Forward,Medium,64,90,88,96,20,39,166,582,3,0,59,50,70,false,50,50,15393,97,11,13,187,219
771112,Forward,High,64,91,89,94,20,39,159,569,2,0,56,50,70,false,50,50,12832,96,13,19,207,287
771113,Midfielder,Low,64,82,80,94,20,39,31,570,1,0,56,50,70,false,50,50,12516,94,9,14,202,295
771114,Midfielder,Medium,64,89,81,96,20,39,30,574,7,0,59,50,70,false,50,50,13195,96,5,8,245,292
771115,Midfielder,High,64,89,87,92,20,39,19,576,2,0,59,50,70,false,50,50,13141,95,7,11,212,294
771124,Defender,Low,64,83,79,96,20,39,46,586,2,0,58,50,70,false,50,50,15247,99,10,16,212,290
771125,Defender,Medium,64,87,84,94,20,39,51,586,1,0,58,50,70,false,50,50,15523,98,10,16,206,287
771126,Defender,High,64,91,87,95,20,39,57,588,1,0,55,50,70,false,50,50,15079,99,5,8,213,260
771127,Forward,Low,62,80,78,91,20,39,154,587,1,0,55,50,70,false,50,50,14777,99,12,18,198,263
771120,Forward,Medium,63,90,88,96,20,39,154,569,1,0,58,50,70,false,50,50,13143,97,13,20,210,296
771121,Forward,High,62,90,88,93,20,39,166,568,5,0,58,50,70,false,50,50,13200,96,8,15,207,264
771122,Midfielder,Low,64,84,82,96,20,39,29,574,2,0,55,50,70,false,50,50,13717,96,13,20,213,291
771123,Midfielder,Medium,64,85,83,92,20,39,32,574,4,0,55,50,70,false,50,50,13756,96,8,11,197,274
771132,Midfielder,High,64,89,88,93,20,39,38,582,3,0,55,50,70,false,50,50,13599,99,9,15,221,313
771133,Defender,Low,64,79,76,92,20,39,48,582,2,0,55,50,70,false,50,50,13367,99,9,16,198,277
771134,Defender,Medium,64,84,81,91,20,39,48,577,1,0,55,50,70,false,50,50,14015,99,12,17,237,306
771135,Defender,High,64,90,87,94,20,39,64,577,3,0,55,50,70,false,50,50,14101,99,10,10,203,268
771128,Forward,Low,61,83,81,94,20,39,164,573,3,0,55,50,70,false,50,50,13072,97,12,19,225,302
771129,Forward,Medium,64,90,88,97,20,39,167,573,4,0,55,50,70,false,50,50,12961,97,10,11,259,301
771130,Forward,High,62,88,86,91,20,39,173,565,2,0,55,50,70,false,50,50,12248,97,9,16,229,310
771131,Midfielder,Low,64,83,80,95,20,39,28,566,2,0,55,50,70,false,50,50,12175,97,13,18,199,282
771012,Midfielder,Medium,64,84,82,90,20,39,28,600,3,0,52,50,70,false,50,50,22434,99,11,16,200,270
771013,Midfielder,High,64,88,86,92,20,39,30,600,2,0,53,50,70,false,50,50,22194,99,9,13,202,265
771014,Defender,Low,64,82,77,94,20,39,50,600,3,0,53,50,70,false,50,50,21421,99,11,17,228,284
771015,Defender,Medium,64,85,82,93,20,39,50,600,2,0,53,50,70,false,50,50,22051,99,13,16,207,289
771008,Defender,High,64,89,86,93,20,39,52,600,1,0,51,50,70,false,50,50,21832,99,11,17,209,283
771009,Forward,Low,64,82,80,93,20,39,157,600,2,0,52,50,70,false,50,50,22682,99,7,11,202,286
771010,Forward,Medium,64,87,85,94,20,39,191,600,3,0,53,50,70,false,50,50,22951,99,9,11,215,291
771011,Forward,High,64,91,89,93,20,39,178,600,1,0,53,50,70,false,50,50,22640,99,12,17,232,291
771020,Midfielder,Low,64,81,77,93,20,39,24,600,2,0,52,50,70,false,50,50,23065,99,8,10,207,290
771021,Midfielder,Medium,64,87,85,94,20,39,35,600,3,0,53,50,70,false,50,50,22941,99,12,17,204,310
771022,Midfielder,High,64,89,88,93,20,39,32,600,0,0,53,50,70,false,50,50,24147,99,6,9,233,297
771023,Defender,Low,64,82,78,94,20,39,55,600,4,0,53,50,70,false,50,50,24677,99,6,8,238,300
771016,Defender,Medium,64,86,82,94,20,39,55,599,0,0,51,50,70,false,50,50,17572,99,9,12,220,291
771017,Defender,High,64,89,85,94,20,39,55,598,2,0,52,50,70,false,50,50,17853,99,11,13,217,302
771018,Forward,Low,64,82,79,93,20,39,160,600,3,0,51,50,70,false,50,50,19241,99,9,12,200,301
771019,Forward,Medium,64,89,87,96,20,39,203,599,3,0,51,50,70,false,50,50,18779,99,10,14,218,295
771028,Forward,High,63,88,86,91,20,39,159,592,3,0,53,50,70,false,50,50,16894,99,7,10,216,293
771029,Midfielder,Low,64,83,80,95,20,39,28,591,3,0,53,50,70,false,50,50,16498,99,10,14,214,278
771030,Midfielder,Medium,64,86,84,93,20,39,23,594,2,0,53,50,70,false,50,50,17904,99,10,16,221,289
771031,Midfielder,High,64,92,90,95,20,39,26,594,2,0,53,50,70,false,50,50,18212,99,10,16,217,284
771024,Defender,Low,64,80,77,93,20,39,57,600,4,0,54,50,70,false,50,50,21987,99,11,18,211,300
771025,Defender,Medium,64,87,84,95,20,39,38,600,3,0,54,50,70,false,50,50,21670,99,11,19,224,283
771026,Defender,High,64,89,86,93,20,39,67,600,4,0,52,50,70,false,50,50,22174,99,10,15,220,284
771027,Forward,Low,64,82,80,93,20,39,177,600,4,0,52,50,70,false,50,50,21849,99,12,21,199,270
771036,Forward,Medium,64,90,88,96,20,39,169,594,3,0,53,50,70,false,50,50,16007,99,12,20,210,293
771037,Forward,High,64,92,90,95,20,39,195,594,2,0,52,50,70,false,50,50,16024,99,10,14,198,295
771038,Midfielder,Low,64,79,77,91,20,39,27,596,3,0,53,50,70,false,50,50,18155,99,11,17,205,295
771039,Midfielder,Medium,64,86,84,93,20,39,29,595,0,0,53,50,70,false,50,50,18151,99,11,17,207,285
771032,Midfielder,High,64,91,88,94,20,39,26,595,2,0,53,50,70,false,50,50,15907,99,10,15,208,293
771033,Defender,Low,64,82,79,95,20,39,50,596,3,0,53,50,70,false,50,50,16052,99,7,9,248,304
771034,Defender,Medium,64,89,84,96,20,39,55,597,0,0,52,50,70,false,50,50,17173,99,12,19,213,298
771035,Defender,High,64,89,86,93,20,39,49,596,2,0,52,50,70,false,50,50,17223,99,9,15,223,299
771044,Forward,Low,64,82,79,93,20,39,174,574,4,0,34,50,70,false,50,50,8963,99,10,17,223,293
771045,Forward,Medium,64,86,85,93,20,39,166,574,3,0,34,50,70,false,50,50,9092,99,12,16,230,302
771046,Forward,High,64,90,88,93,20,39,198,573,6,0,33,50,70,false,50,50,8603,99,14,19,209,302
771047,Midfielder,Low,64,81,79,93,20,39,29,572,1,0,33,50,70,false,50,50,8758,99,6,10,241,301
771040,Midfielder,Medium,64,86,83,93,20,39,23,577,2,0,37,50,70,false,50,50,10218,99,9,14,213,305
771041,Midfielder,High,64,90,88,94,20,39,29,578,2,0,37,50,70,false,50,50,10441,99,8,11,194,288
771042,Defender,Low,64,84,80,97,20,39,51,563,4,0,36,50,70,false,50,50,9532,99,8,11,200,272
771043,Defender,Medium,64,86,82,94,20,39,47,564,3,0,36,50,70,false,50,50,9545,99,9,14,223,306
771052,Defender,High,64,89,86,93,20,39,54,573,3,0,34,50,70,false,50,50,8227,98,7,10,199,293
771053,Forward,Low,64,83,81,94,20,39,165,572,4,0,34,50,70,false,50,50,8480,99,13,20,208,303
771054,Forward,Medium,64,88,86,94,20,39,184,577,4,0,33,50,70,false,50,50,8237,99,12,15,211,293
771055,Forward,High,63,89,87,92,20,39,193,576,3,0,33,50,70,false,50,50,8340,99,10,14,210,283
771048,Midfielder,Low,64,80,78,92,20,39,30,579,3,0,36,50,70,false,50,50,9597,99,9,13,216,278
771049,Midfielder,Medium,64,88,86,95,20,39,31,579,0,0,36,50,70,false,50,50,9705,99,10,15,219,315
771050,Midfielder,High,64,91,88,94,20,39,23,569,0,0,35,50,70,false,50,50,8700,99,10,14,213,282
771051,Defender,Low,64,82,79,95,20,39,48,569,2,0,35,50,70,false,50,50,8957,99,12,17,193,270
771060,Defender,Medium,64,87,82,95,20,39,61,569,1,0,35,50,70,false,50,50,8617,99,12,20,224,305
771061,Defender,High,64,92,89,96,20,39,62,568,2,0,35,50,70,false,50,50,8472,99,12,19,200,275
771062,Forward,Low,64,82,80,93,20,39,154,564,1,0,34,50,70,false,50,50,8161,99,12,19,218,307
771063,Forward,Medium,64,88,86,94,20,39,193,564,4,0,34,50,70,false,50,50,8104,98,12,18,217,287
771056,Forward,High,64,89,87,92,20,39,167,570,2,0,36,50,70,false,50,50,9328,99,11,17,219,302
771057,Midfielder,Low,64,80,77,92,20,39,36,569,0,0,36,50,70,false,50,50,9290,99,11,18,217,301
771058,Midfielder,Medium,64,84,80,91,20,39,30,580,2,0,35,50,70,false,50,50,9399,99,9,13,214,300
771059,Midfielder,High,64,87,85,90,20,39,31,579,2,0,35,50,70,false,50,50,9555,98,9,14,206,301
771068,Defender,Low,64,82,79,95,20,39,62,571,2,0,35,50,70,false,50,50,8096,98,8,12,218,284
771069,Defender,Medium,64,88,84,95,20,39,57,571,2,0,35,50,70,false,50,50,8302,98,12,20,213,284
