seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum
745250,Defender,Medium,64,89,86,97,20,39,60,579,0,0,59,50,70,false,50,50,20674
745251,Defender,High,64,91,88,95,20,39,62,581,3,0,59,50,70,false,50,50,20940
745260,Forward,Low,64,82,80,93,20,39,173,589,3,0,61,51,70,false,50,50,22670
745261,Forward,Medium,64,90,88,96,20,39,193,589,6,0,61,51,70,false,50,50,22604
745262,Forward,High,64,89,87,92,20,39,186,576,1,0,57,50,70,false,50,50,20230
745263,Midfielder,Low,64,81,77,93,20,39,30,577,2,0,57,50,70,false,50,50,20373
745256,Midfielder,Medium,64,88,81,95,20,39,23,595,2,0,65,51,70,false,50,50,24748
745257,Midfielder,High,64,89,84,92,20,39,25,594,3,0,65,51,70,false,50,50,24510
745258,Defender,Low,64,83,76,96,20,39,52,577,7,0,57,50,70,false,50,50,19244
745259,Defender,Medium,64,85,82,93,20,39,59,576,2,0,57,50,70,false,50,50,18927
745268,Defender,High,64,92,89,96,20,39,53,582,0,0,58,50,70,false,50,50,20871
745269,Forward,Low,64,83,80,94,20,39,156,582,3,0,58,50,70,false,50,50,20757
745270,Forward,Medium,64,86,84,92,20,39,195,581,5,0,60,50,70,false,50,50,21705
745271,Forward,High,63,91,90,94,20,39,175,580,3,0,59,50,70,false,50,50,21536
745264,Midfielder,Low,64,82,79,94,20,39,30,587,2,0,59,50,70,false,50,50,21466
745265,Midfielder,Medium,64,86,83,93,20,39,23,586,2,0,58,50,70,false,50,50,21135
745266,Midfielder,High,64,92,87,96,20,39,27,590,3,0,64,53,70,false,50,50,24334
745267,Defender,Low,64,84,80,97,20,39,52,590,2,0,63,52,70,false,50,50,23521
745276,Defender,Medium,64,85,80,92,20,39,53,589,1,0,57,50,70,false,50,50,21083
745277,Defender,High,64,89,86,93,20,39,52,586,2,0,57,50,70,false,50,50,20842
745278,Forward,Low,63,84,82,95,20,39,183,582,0,0,56,50,70,false,50,50,20799
745279,Forward,Medium,64,85,84,92,20,39,178,582,1,0,55,50,70,false,50,50,20389
745272,Forward,High,64,92,90,95,20,39,198,587,4,0,59,50,70,false,50,50,22712
745273,Midfielder,Low,64,81,79,93,20,39,30,585,4,0,58,50,70,false,50,50,21990
745274,Midfielder,Medium,64,86,83,93,20,39,34,581,4,0,60,50,70,false,50,50,21795
745275,Midfielder,High,64,90,88,94,20,39,27,579,0,0,59,50,70,false,50,50,21136
745156,Defender,Low,64,84,80,97,20,39,49,600,0,0,65,54,70,false,50,50,25839
745157,Defender,Medium,64,85,81,93,20,39,52,600,0,0,66,54,70,false,50,50,25828
745158,Defender,High,64,89,86,93,20,39,53,600,1,0,64,54,70,false,50,50,29707
745159,Forward,Low,64,83,81,95,20,39,159,600,2,0,64,54,70,false,50,50,29340
745152,Forward,Medium,64,90,88,97,20,39,186,600,0,0,67,58,70,false,50,50,32302
745153,Forward,High,64,92,90,95,20,39,169,600,1,0,68,58,70,false,50,50,32859
745154,Midfielder,Low,64,84,82,97,20,39,37,600,2,0,64,51,70,false,50,50,30089
745155,Midfielder,Medium,64,89,87,96,20,39,30,600,0,0,65,51,70,false,50,50,30689
745164,Midfielder,High,64,91,90,95,20,39,25,600,2,0,63,54,70,false,50,50,30547
745165,Defender,Low,64,80,76,93,20,39,52,600,2,0,64,54,70,false,50,50,30609
745166,Defender,Medium,64,87,82,95,20,39,56,600,1,0,67,57,70,false,50,50,31390
745167,Defender,High,64,92,89,96,20,39,45,600,4,0,66,57,70,false,50,50,30882
745160,Forward,Low,64,81,79,92,20,39,154,600,3,0,65,54,70,false,50,50,31711
745161,Forward,Medium,64,87,85,93,20,39,172,600,1,0,64,54,70,false,50,50,31525
745162,Forward,High,64,90,88,93,20,39,176,600,3,0,72,59,70,false,50,50,34750
745163,Midfielder,Low,64,80,77,92,20,39,18,600,2,0,72,59,70,false,50,50,34655
745172,Midfielder,Medium,64,86,84,93,20,39,29,600,3,0,57,50,70,false,50,50,24675
745173,Midfielder,High,64,91,88,94,20,39,29,599,1,0,58,50,70,false,50,50,24727
745174,Defender,Low,64,82,78,94,20,39,53,600,1,0,65,55,70,false,50,50,29896
745175,Defender,Medium,64,86,83,93,20,39,53,600,2,0,64,53,70,false,50,50,29566
745168,Defender,High,64,92,89,97,20,39,48,600,1,0,59,50,70,false,50,50,25660
745169,Forward,Low,63,82,80,93,20,39,136,600,3,0,60,50,70,false,50,50,26596
745170,Forward,Medium,64,89,87,96,20,39,173,600,0,0,64,54,70,false,50,50,27954
745171,Forward,High,64,90,89,93,20,39,172,600,5,0,63,54,70,false,50,50,27475
745180,Midfielder,Low,64,83,81,95,20,39,27,600,0,0,63,51,70,false,50,50,28767
745181,Midfielder,Medium,64,86,84,93,20,39,18,600,2,0,63,51,70,false,50,50,29030
745182,Midfielder,High,64,93,91,96,20,39,39,600,3,0,58,50,70,false,50,50,25220
745183,Defender,Low,64,81,78,94,20,39,69,600,4,0,61,51,70,false,50,50,26154
745176,Defender,Medium,64,87,84,94,20,39,67,600,0,0,62,52,70,false,50,50,28804
745177,Defender,High,64,89,87,94,20,39,45,600,2,0,63,52,70,false,50,50,29430
745178,Forward,Low,63,82,79,93,20,39,164,600,1,0,67,54,70,false,50,50,28199
745179,Forward,Medium,64,87,85,93,20,39,156,600,1,0,68,54,70,false,50,50,29019
745188,Forward,High,64,90,88,92,20,39,161,600,6,0,59,50,70,false,50,50,26316
745189,Midfielder,Low,64,84,79,96,20,39,24,600,3,0,59,50,70,false,50,50,26386
745190,Midfielder,Medium,64,85,80,92,20,39,32,600,2,0,56,50,70,false,50,50,23642
745191,Midfielder,High,64,86,84,90,20,39,23,600,1,0,57,50,70,false,50,50,24093
745184,Defender,Low,64,82,79,95,20,39,55,600,1,0,68,54,70,false,50,50,29235
745185,Defender,Medium,64,88,85,96,20,39,55,600,1,0,68,54,70,false,50,50,29006
745186,Defender,High,64,90,87,94,20,39,44,599,2,0,59,50,70,false,50,50,24232
745187,Forward,Low,64,82,80,94,20,39,170,599,0,0,60,50,70,false,50,50,24552
745196,Forward,Medium,64,88,86,95,20,39,176,600,5,0,55,50,70,false,50,50,24669
745197,Forward,High,64,92,90,95,20,39,177,600,3,0,55,50,70,false,50,50,24410
745198,Midfielder,Low,64,81,78,93,20,39,30,600,2,0,65,53,70,false,50,50,28975
745199,Midfielder,Medium,64,88,86,95,20,39,30,600,2,0,67,54,70,false,50,50,29934
745192,Midfielder,High,64,93,85,96,20,39,30,597,2,0,55,50,70,false,50,50,22428
745193,Defender,Low,64,84,78,97,20,39,51,596,3,0,54,50,70,false,50,50,22181
745194,Defender,Medium,64,86,83,94,20,39,58,600,3,0,64,52,70,false,50,50,27252
745195,Defender,High,64,89,86,94,20,39,56,600,2,0,65,54,70,false,50,50,27963
745204,Forward,Low,64,83,81,94,20,39,173,598,3,0,57,50,70,false,50,50,23625
745205,Forward,Medium,64,86,85,93,20,39,141,597,2,0,57,50,70,false,50,50,23534
745206,Forward,High,64,90,88,93,20,39,178,600,1,0,64,53,70,false,50,50,27119
745207,Midfielder,Low,64,84,82,96,20,39,35,600,1,0,64,53,70,false,50,50,27145
745200,Midfielder,Medium,64,87,85,94,20,39,28,597,2,0,52,50,70,false,50,50,21887
745201,Midfielder,High,64,90,87,94,20,39,27,599,2,0,52,50,70,false,50,50,22227
745202,Defender,Low,64,77,73,89,20,39,42,600,1,0,56,50,70,false,50,50,23818
745203,Defender,Medium,64,85,82,93,20,39,60,600,1,0,57,50,70,false,50,50,24521
745212,Defender,High,64,89,86,93,20,39,59,592,4,0,52,50,70,false,50,50,21494
745213,Forward,Low,64,81,79,92,20,39,189,592,4,0,54,50,70,false,50,50,21875
745214,Forward,Medium,64,86,84,92,20,39,156,600,1,0,61,51,70,false,50,50,25965
745215,Forward,High,64,92,90,95,20,39,176,600,4,0,61,51,70,false,50,50,26284
745208,Midfielder,Low,64,80,78,92,20,39,34,597,2,0,55,50,70,false,50,50,21913
745209,Midfielder,Medium,64,86,83,93,20,39,19,598,4,0,55,50,70,false,50,50,22197
745210,Midfielder,High,64,89,88,93,20,39,25,600,2,0,64,51,70,false,50,50,27124
745211,Defender,Low,64,83,80,96,20,39,59,600,2,0,64,51,70,false,50,50,27348
745092,Defender,Medium,64,85,81,92,20,39,53,576,5,0,49,50,70,false,50,50,12356
745093,Defender,High,64,92,89,96,20,39,65,577,6,0,49,50,70,false,50,50,12898
745094,Forward,Low,64,82,80,94,20,39,175,586,1,0,49,50,70,false,50,50,14481
745095,Forward,Medium,64,86,85,93,20,39,188,586,3,0,49,50,70,false,50,50,14135
745088,Forward,High,64,94,92,97,20,39,184,593,2,0,50,50,70,false,50,50,16456
745089,Midfielder,Low,64,81,79,93,20,39,36,592,4,0,50,50,70,false,50,50,16405
745090,Midfielder,Medium,64,89,82,96,20,39,24,589,1,0,49,50,70,false,50,50,13302
745091,Midfielder,High,64,93,87,96,20,39,28,587,4,0,49,50,70,false,50,50,13046
745100,Defender,Low,64,83,78,96,20,39,57,583,2,0,47,50,70,false,50,50,12716
745101,Defender,Medium,64,86,83,94,20,39,67,582,2,0,47,50,70,false,50,50,12883
745102,Defender,High,64,91,88,95,20,39,62,580,5,0,47,50,70,false,50,50,14215
745103,Forward,Low,64,83,81,94,20,39,168,582,5,0,48,50,70,false,50,50,14403
745096,Forward,Medium,64,90,88,97,20,39,176,586,2,0,48,50,70,false,50,50,13124
745097,Forward,High,64,90,88,93,20,39,174,586,3,0,48,50,70,false,50,50,13281
745098,Midfielder,Low,64,81,78,93,20,39,28,586,4,0,47,50,70,false,50,50,14967
745099,Midfielder,Medium,64,85,83,92,20,39,32,585,1,0,48,50,70,false,50,50,14952
745108,Midfielder,High,64,90,88,94,20,39,29,572,3,0,48,50,70,false,50,50,12014
745109,Defender,Low,64,82,78,94,20,39,62,572,0,0,48,50,70,false,50,50,12195
745110,Defender,Medium,64,87,84,94,20,39,52,573,4,0,48,50,70,false,50,50,14285
745111,Defender,High,64,89,83,93,20,39,62,573,5,0,48,50,70,false,50,50,14090
745104,Forward,Low,63,81,79,92,20,39,158,575,4,0,49,50,70,false,50,50,13813
745105,Forward,Medium,64,87,85,93,20,39,169,576,2,0,49,50,70,false,50,50,13812
745106,Forward,High,64,90,89,93,20,39,176,573,6,0,48,50,70,false,50,50,13042
745107,Midfielder,Low,64,82,79,94,20,39,28,574,2,0,48,50,70,false,50,50,13125
745116,Midfielder,Medium,64,90,84,97,20,39,33,573,2,0,46,50,70,false,50,50,12826
745117,Midfielder,High,64,92,91,96,20,39,24,573,2,0,47,50,70,false,50,50,13026
745118,Defender,Low,64,80,73,93,20,39,58,570,4,0,47,50,70,false,50,50,12421
745119,Defender,Medium,64,85,82,93,20,39,59,571,1,0,47,50,70,false,50,50,12334
745112,Defender,High,64,88,83,93,20,39,66,582,5,0,47,50,70,false,50,50,13311
745113,Forward,Low,64,82,80,93,20,39,150,583,2,0,47,50,70,false,50,50,13588
745114,Forward,Medium,64,89,87,96,20,39,168,576,1,0,47,50,70,false,50,50,11999
745115,Forward,High,64,89,87,92,20,39,189,577,1,0,47,50,70,false,50,50,12258
745124,Midfielder,Low,64,80,78,92,20,39,26,596,3,0,47,50,70,false,50,50,19333
745125,Midfielder,Medium,64,86,83,93,20,39,34,594,3,0,46,50,70,false,50,50,18654
745126,Midfielder,High,64,89,88,93,20,39,39,591,1,0,47,50,70,false,50,50,18070
745127,Defender,Low,64,82,78,95,20,39,49,591,1,0,48,50,70,false,50,50,18461
745120,Defender,Medium,64,89,85,96,20,39,52,595,2,0,57,50,70,false,50,50,22322
745121,Defender,High,64,89,87,94,20,39,50,593,0,0,55,50,70,false,50,50,21361
745122,Forward,Low,64,82,80,94,20,39,165,587,2,0,46,50,70,false,50,50,17936
745123,Forward,Medium,63,86,85,93,20,39,174,586,4,0,46,50,70,false,50,50,17793
745132,Forward,High,63,88,87,91,20,39,195,589,3,0,50,50,70,false,50,50,18813
745133,Midfielder,Low,64,81,75,93,20,39,16,588,1,0,49,50,70,false,50,50,18508
745134,Midfielder,Medium,64,86,84,93,20,39,20,600,4,0,55,50,70,false,50,50,22951
745135,Midfielder,High,64,86,85,90,20,39,28,600,2,0,55,50,70,false,50,50,23103
745128,Defender,Low,64,82,78,95,20,39,49,589,0,0,48,50,70,false,50,50,18728
745129,Defender,Medium,64,88,84,96,20,39,54,589,3,0,47,50,70,false,50,50,18403
745130,Defender,High,64,92,89,96,20,39,51,592,8,0,58,50,70,false,50,50,21441
745131,Forward,Low,61,85,83,96,20,39,152,592,4,0,57,50,70,false,50,50,21632
745140,Forward,Medium,64,87,85,93,20,39,194,580,1,0,45,50,70,false,50,50,17685
745141,Forward,High,64,91,89,94,20,39,184,578,1,0,45,50,70,false,50,50,17276
745142,Midfielder,Low,64,82,80,94,20,39,29,588,1,0,49,50,70,false,50,50,20148
745143,Midfielder,Medium,64,86,84,93,20,39,27,588,0,0,49,50,70,false,50,50,20227
745136,Midfielder,High,64,90,88,93,20,39,23,587,3,0,46,50,70,false,50,50,17536
745137,Defender,Low,64,84,80,96,20,39,49,588,2,0,45,50,70,false,50,50,17390
745138,Defender,Medium,64,88,85,96,20,39,68,590,3,0,45,50,70,false,50,50,17734
745139,Defender,High,64,92,90,96,20,39,48,592,4,0,46,50,70,false,50,50,18518
745148,Forward,Low,63,81,79,92,20,39,151,583,1,0,44,50,70,false,50,50,17083
745149,Forward,Medium,64,89,87,96,20,39,211,581,5,0,44,50,70,false,50,50,16516
745150,Forward,High,63,91,89,94,20,39,168,588,1,0,48,50,70,false,50,50,19526
745151,Midfielder,Low,64,81,78,93,20,39,26,588,2,0,48,50,70,false,50,50,19390
745144,Midfielder,Medium,64,87,85,94,20,39,28,591,3,0,49,50,70,false,50,50,18820
745145,Midfielder,High,64,93,88,97,20,39,27,590,2,0,47,50,70,false,50,50,18494
745146,Defender,Low,64,81,78,93,20,39,48,594,5,0,52,50,70,false,50,50,20068
745147,Defender,Medium,64,85,82,93,20,39,57,594,1,0,52,50,70,false,50,50,20329
745028,Defender,High,64,90,87,94,20,39,61,593,3,0,63,52,70,false,50,50,20685
745029,Forward,Low,64,82,80,93,20,39,155,595,1,0,63,52,70,false,50,50,20867
745030,Forward,Medium,64,89,87,95,20,39,182,597,5,0,64,52,70,false,50,50,22531
745031,Forward,High,63,90,89,93,20,39,181,597,3,0,64,52,70,false,50,50,22426
745024,Midfielder,Low,64,82,78,94,20,39,30,581,1,0,63,51,70,false,50,50,16728
745025,Midfielder,Medium,64,88,86,95,20,39,24,583,4,0,63,52,70,false,50,50,17170
745026,Midfielder,High,64,89,88,93,20,39,37,593,5,0,64,52,70,false,50,50,20054
745027,Defender,Low,64,81,78,94,20,39,65,592,3,0,64,52,70,false,50,50,19554
745036,Defender,Medium,64,87,84,94,20,39,47,586,1,0,64,51,70,false,50,50,17160
745037,Defender,High,64,91,88,95,20,39,67,590,2,0,64,51,70,false,50,50,17856
745038,Forward,Low,64,83,81,94,20,39,193,583,1,0,59,50,70,false,50,50,17435
745039,Forward,Medium,62,83,82,89,20,39,171,583,4,0,59,50,70,false,50,50,17263
745032,Forward,High,64,90,88,93,20,39,179,583,3,0,64,51,70,false,50,50,16898
745033,Midfielder,Low,64,82,78,94,20,39,24,584,1,0,64,51,70,false,50,50,17077
745034,Midfielder,Medium,64,87,85,93,20,39,29,587,1,0,59,50,70,false,50,50,15896
745035,Midfielder,High,64,89,88,93,20,39,27,589,3,0,59,50,70,false,50,50,16126
745044,Defender,Low,64,80,77,93,20,39,49,579,2,0,57,50,70,false,50,50,16663
745045,Defender,Medium,64,86,83,93,20,39,54,581,5,0,57,50,70,false,50,50,16630
745046,Defender,High,64,92,90,96,20,39,53,588,0,0,59,50,70,false,50,50,18209
745047,Forward,Low,64,82,79,93,20,39,157,588,3,0,59,50,70,false,50,50,18361
745040,Forward,Medium,64,87,85,93,20,39,179,591,1,0,56,50,70,false,50,50,17752
745041,Forward,High,64,90,88,93,20,39,186,591,3,0,56,50,70,false,50,50,17641
745042,Midfielder,Low,64,81,78,94,20,39,20,586,2,0,59,50,70,false,50,50,16760
745043,Midfielder,Medium,64,88,86,95,20,39,26,585,3,0,58,50,70,false,50,50,16318
745052,Midfielder,High,64,89,86,92,20,39,32,577,4,0,55,50,70,false,50,50,14854
745053,Defender,Low,64,84,80,97,20,39,57,579,4,0,55,50,70,false,50,50,14827
745054,Defender,Medium,64,89,84,97,20,39,68,584,2,0,51,50,70,false,50,50,16016
745055,Defender,High,64,88,85,92,20,39,47,585,1,0,51,50,70,false,50,50,15950
745048,Forward,Low,64,85,82,97,20,39,197,580,4,0,54,50,70,false,50,50,16315
745049,Forward,Medium,64,90,88,96,20,39,192,580,4,0,54,50,70,false,50,50,16159
745050,Forward,High,63,90,88,93,20,39,185,574,2,0,50,50,70,false,50,50,14711
745051,Midfielder,Low,64,81,75,93,20,39,21,575,4,0,49,50,70,false,50,50,14363
745060,Midfielder,Medium,64,87,84,94,20,39,36,580,1,0,47,50,70,false,50,50,11993
745061,Midfielder,High,64,92,84,96,20,39,37,581,1,0,47,50,70,false,50,50,11863
745062,Defender,Low,64,80,77,93,20,39,55,587,1,0,49,50,70,false,50,50,12178
745063,Defender,Medium,64,85,82,92,20,39,50,589,3,0,49,50,70,false,50,50,11992
745056,Defender,High,64,91,88,95,20,39,56,590,1,0,47,50,70,false,50,50,12220
745057,Forward,Low,64,82,80,93,20,39,162,589,1,0,47,50,70,false,50,50,11869
745058,Forward,Medium,64,89,87,95,20,39,187,585,2,0,49,50,70,false,50,50,11845
745059,Forward,High,64,91,89,94,20,39,192,587,2,0,49,50,70,false,50,50,11809
745068,Midfielder,Low,64,81,78,93,20,39,22,591,1,0,52,50,70,false,50,50,13626
745069,Midfielder,Medium,64,87,84,94,20,39,33,593,3,0,51,50,70,false,50,50,13243
745070,Midfielder,High,64,89,86,92,20,39,26,593,4,0,48,50,70,false,50,50,12201
745071,Defender,Low,64,81,78,94,20,39,43,593,3,0,48,50,70,false,50,50,12168
745064,Defender,Medium,64,87,84,95,20,39,52,598,2,0,52,50,70,false,50,50,14398
745065,Defender,High,64,90,86,94,20,39,63,597,3,0,51,50,70,false,50,50,13441
745066,Forward,Low,62,82,80,93,20,39,148,595,5,0,48,50,70,false,50,50,12596
745067,Forward,Medium,63,86,84,92,20,39,157,596,1,0,48,50,70,false,50,50,12836
745076,Forward,High,63,90,88,93,20,39,175,595,3,0,46,50,70,false,50,50,13268
745077,Midfielder,Low,64,82,78,94,20,39,18,595,3,0,46,50,70,false,50,50,12608
745078,Midfielder,Medium,64,87,85,94,20,39,21,595,4,0,46,50,70,false,50,50,13120
745079,Midfielder,High,64,89,88,93,20,39,24,596,1,0,46,50,70,false,50,50,13195
745072,Defender,Low,64,82,77,95,20,39,55,594,2,0,46,50,70,false,50,50,14004
745073,Defender,Medium,64,89,86,96,20,39,56,596,1,0,46,50,70,false,50,50,14309
745074,Defender,High,64,92,89,97,20,39,50,588,4,0,46,50,70,false,50,50,11957
745075,Forward,Low,64,82,80,93,20,39,161,588,0,0,46,50,70,false,50,50,11624
745084,Forward,Medium,62,90,88,96,20,39,172,588,4,0,47,50,70,false,50,50,13008
745085,Forward,High,63,90,89,93,20,39,192,588,2,0,47,50,70,false,50,50,12378
745086,Midfielder,Low,64,81,77,93,20,39,23,589,0,0,45,50,70,false,50,50,13013
745087,Midfielder,Medium,64,89,87,96,20,39,32,591,1,0,46,50,70,false,50,50,12873
745080,Midfielder,High,64,89,88,93,20,39,36,591,3,0,47,50,70,false,50,50,14015
745081,Defender,Low,64,79,75,91,20,39,43,591,3,0,47,50,70,false,50,50,13711
745082,Defender,Medium,64,86,80,93,20,39,70,588,5,0,45,50,70,false,50,50,13656
745083,Defender,High,64,91,88,95,20,39,54,590,1,0,46,50,70,false,50,50,13606
744964,Forward,Low,64,82,80,93,20,39,169,583,4,0,49,50,70,false,50,50,14417
744965,Forward,Medium,64,86,84,92,20,39,193,585,2,0,49,50,70,false,50,50,14398
744966,Forward,High,64,91,90,94,20,39,186,585,4,0,50,50,70,false,50,50,15440
744967,Midfielder,Low,64,81,77,94,20,39,33,584,3,0,50,50,70,false,50,50,15483
744960,Midfielder,Medium,64,85,83,92,20,39,29,575,3,0,48,50,70,false,50,50,11788
744961,Midfielder,High,64,90,88,94,20,39,33,577,3,0,48,50,70,false,50,50,11812
744962,Defender,Low,64,79,75,91,20,39,45,577,2,0,49,50,70,false,50,50,12597
744963,Defender,Medium,64,86,83,94,20,39,52,577,0,0,49,50,70,false,50,50,12591
744972,Defender,High,64,92,88,97,20,39,51,583,3,0,53,50,70,false,50,50,13926
744973,Forward,Low,63,81,78,91,20,39,176,584,5,0,52,50,70,false,50,50,13779
744974,Forward,Medium,64,86,84,92,20,39,175,579,3,0,47,50,70,false,50,50,12619
744975,Forward,High,64,90,89,93,20,39,169,579,3,0,47,50,70,false,50,50,12235
744968,Midfielder,Low,64,84,77,97,20,39,31,581,1,0,51,50,70,false,50,50,12485
744969,Midfielder,Medium,64,86,84,93,20,39,37,583,0,0,50,50,70,false,50,50,12504
744970,Midfielder,High,64,90,88,94,20,39,30,583,3,0,52,50,70,false,50,50,12939
744971,Defender,Low,64,81,76,93,20,39,55,584,4,0,52,50,70,false,50,50,12933
744980,Defender,Medium,64,85,82,93,20,39,50,585,2,0,44,50,70,false,50,50,13527
744981,Defender,High,64,92,88,97,20,39,64,585,2,0,44,50,70,false,50,50,13544
744982,Forward,Low,62,80,78,91,20,39,138,584,2,0,43,50,70,false,50,50,13567
744983,Forward,Medium,64,87,85,94,20,39,175,584,1,0,44,50,70,false,50,50,13893
744976,Forward,High,64,91,90,94,20,39,202,590,3,0,44,50,70,false,50,50,12421
744977,Midfielder,Low,64,81,79,93,20,39,39,590,3,0,44,50,70,false,50,50,12304
744978,Midfielder,Medium,64,86,84,93,20,39,27,588,3,0,44,50,70,false,50,50,11977
744979,Midfielder,High,64,90,89,94,20,39,28,584,2,0,44,50,70,false,50,50,12031
744988,Defender,Low,64,82,77,94,20,39,64,579,1,0,48,50,70,false,50,50,12778
744989,Defender,Medium,64,87,84,94,20,39,53,582,6,0,48,50,70,false,50,50,13279
744990,Defender,High,64,89,86,93,20,39,63,580,4,0,47,50,70,false,50,50,12075
744991,Forward,Low,64,82,80,93,20,39,147,581,1,0,47,50,70,false,50,50,12474
744984,Forward,Medium,63,85,83,91,20,39,184,582,3,0,48,50,70,false,50,50,13626
744985,Forward,High,63,93,91,96,20,39,171,585,3,0,48,50,70,false,50,50,14080
744986,Midfielder,Low,64,83,80,95,20,39,36,582,2,0,48,50,70,false,50,50,13087
744987,Midfielder,Medium,64,87,79,94,20,39,33,581,3,0,48,50,70,false,50,50,13066
744996,Midfielder,High,64,88,87,92,20,39,24,585,1,0,52,50,70,false,50,50,20286
744997,Defender,Low,64,84,80,97,20,39,54,585,3,0,51,50,70,false,50,50,20166
744998,Defender,Medium,64,87,84,95,20,39,56,594,3,0,52,50,70,false,50,50,22184
744999,Defender,High,64,92,86,96,20,39,63,593,5,0,52,50,70,false,50,50,22210
744992,Forward,Low,64,85,82,97,20,39,154,591,1,0,49,50,70,false,50,50,20387
744993,Forward,Medium,63,85,83,91,20,39,152,591,0,0,49,50,70,false,50,50,20122
744994,Forward,High,64,89,87,92,20,39,154,586,3,0,51,50,70,false,50,50,19719
744995,Midfielder,Low,64,80,76,92,20,39,25,587,3,0,51,50,70,false,50,50,19333
745004,Midfielder,Medium,64,86,83,93,20,39,27,599,4,0,54,50,70,false,50,50,22595
745005,Midfielder,High,64,90,87,94,20,39,21,600,3,0,54,50,70,false,50,50,22798
745006,Defender,Low,64,80,77,93,20,39,46,600,0,0,49,50,70,false,50,50,21785
745007,Defender,Medium,64,84,81,92,20,39,57,599,2,0,49,50,70,false,50,50,21509
745000,Defender,High,64,89,87,94,20,39,60,593,1,0,53,50,70,false,50,50,20443
745001,Forward,Low,63,82,80,93,20,39,160,593,5,0,53,50,70,false,50,50,20086
745002,Forward,Medium,64,89,87,95,20,39,158,599,2,0,53,50,70,false,50,50,23009
745003,Forward,High,64,90,89,93,20,39,177,600,1,0,53,50,70,false,50,50,23035
745012,Midfielder,Low,64,83,81,95,20,39,37,594,2,0,46,50,70,false,50,50,18033
745013,Midfielder,Medium,64,86,84,92,20,39,20,595,3,0,46,50,70,false,50,50,18061
745014,Midfielder,High,64,89,87,93,20,39,27,594,1,0,46,50,70,false,50,50,18468
745015,Defender,Low,64,82,78,94,20,39,62,594,0,0,46,50,70,false,50,50,18068
745008,Defender,Medium,64,89,80,97,20,39,59,594,3,0,49,50,70,false,50,50,18983
745009,Defender,High,64,90,87,94,20,39,48,596,2,0,49,50,70,false,50,50,19292
745010,Forward,Low,64,82,80,93,20,39,168,590,0,0,50,50,70,false,50,50,19080
745011,Forward,Medium,64,86,84,92,20,39,202,591,4,0,50,50,70,false,50,50,19120
745020,Forward,High,64,90,88,93,20,39,183,591,3,0,49,50,70,false,50,50,19318
